id,brand,model,year,price,currency,hp,fuel_type,mileage,body_type,transmission,color,city,country,url
39474022,Kia,Rio,2016,725000,TRY,,Diesel,101000,,Düz,Bordo,Bursa,TR,https://www.arabam.com/ilan/galeriden-satilik-kia-rio-1-4-crdi-concept-plus/mba-motors-2016-kia-rio-concept-plus-orjinal-101-bin-km-sanruflu/39474022
39462204,Kia,Cerato,2016,950000,TRY,,Diesel,245000,,Yarı Otomatik,Siyah,Antalya,TR,https://www.arabam.com/ilan/sahibinden-satilik-kia-cerato-1-6-crdi-concept-plus/sahibinden-kia-cerato-1-6-crdi-concept-plus-2016-model/39462204
39474572,Kia,Cerato,2016,1195000,TRY,,Diesel,129000,,Yarı Otomatik,Beyaz,İstanbul,TR,https://www.arabam.com/ilan/galeriden-satilik-kia-cerato-1-6-crdi-concept-plus/2016-kia-129-oookm-sunroof-boyasiz-300bintl-pesinat-24-vade-kart/39474572
39482245,Kia,Cerato,2016,1190000,TRY,,Diesel,124000,,Yarı Otomatik,Beyaz,Manisa,TR,https://www.arabam.com/ilan/sahibinden-satilik-kia-cerato-1-6-crdi-concept-plus/hatasiz-boyasiz-tramersiz-en-full-paket-sedefli-beyaz/39482245
39474020,Kia,Rio,2016,620000,TRY,,Diesel,252000,,Düz,Siyah,Trabzon,TR,https://www.arabam.com/ilan/galeriden-satilik-kia-rio-1-4-crdi-concept/2016-model-1-4-crdi-6-ileri/39474020
39439041,Kia,Rio,2016,585000,TRY,,Diesel,290000,,Düz,Beyaz,Sakarya,TR,https://www.arabam.com/ilan/galeriden-satilik-kia-rio-1-4-crdi-concept/2016-rio-concept/39439041
39437988,Kia,Rio,2016,749750,TRY,,,146000,,Düz,Kırmızı,İstanbul,TR,https://www.arabam.com/ilan/galeriden-satilik-kia-rio-1-25-cvvt-concept/2016-model-kia-rio-1-25-cvvt-85-hp-concept-146bin-km-ful-donanim/39437988
39433495,Kia,Rio,2016,808000,TRY,,Diesel,139000,,Düz,Beyaz,İstanbul,TR,https://www.arabam.com/ilan/sahibinden-satilik-kia-rio-1-4-crdi-concept/sahibinden-kia-rio-1-4-crdi-concept-2016-model/39433495
39437972,Kia,Cerato,2016,1098000,TRY,,Diesel,161000,,Yarı Otomatik,Beyaz,Düzce,TR,https://www.arabam.com/ilan/galeriden-satilik-kia-cerato-1-6-crdi-concept-plus/kelesoglu-ndan-2016-kia-cerato-1-6-crdi-concept-plus-sunroof/39437972
39437970,Kia,Cerato,2016,1099000,TRY,,Diesel,161000,,Yarı Otomatik,Beyaz,Bursa,TR,https://www.arabam.com/ilan/galeriden-satilik-kia-cerato-1-6-crdi-concept-plus/gokce-otomotiv-den-hatasiz-boyasiz-degisensiz-kia-cerato/39437970
39437969,Kia,Cerato,2016,1098000,TRY,,Diesel,185000,,Yarı Otomatik,Gri,Düzce,TR,https://www.arabam.com/ilan/galeriden-satilik-kia-cerato-1-6-crdi-concept-plus/kelesoglu-ndan-2016-kia-cerato-1-6-crdi-concept-plus-sunroof/39437969
39419382,Kia,Cerato,2016,1060000,TRY,,Diesel,180000,,Yarı Otomatik,Beyaz,Gaziantep,TR,https://www.arabam.com/ilan/sahibinden-satilik-kia-cerato-1-6-crdi-concept-plus/hatasiz-boyasiz-tramersiz-memurdan/39419382
39418910,Kia,Ceed,2016,1000050,TRY,,Diesel,96215,,Düz,Kırmızı,Kocaeli,TR,https://www.arabam.com/ilan/sahibinden-satilik-kia-ceed-1-6-crdi-comfort/sahibinden-kia-ceed-1-6-crdi-comfort-2016-model/39418910
39407366,Kia,Rio,2016,765000,TRY,,Diesel,130000,,Düz,Beyaz,Düzce,TR,https://www.arabam.com/ilan/galeriden-satilik-kia-rio-1-4-crdi-concept/2016-model-kia-rio-1-4-crdi-concept-bakimli-degisensiz/39407366
39252949,Kia,Rio,2016,719000,TRY,,Diesel,239000,,Düz,Gri,İstanbul,TR,https://www.arabam.com/ilan/galeriden-satilik-kia-rio-1-4-crdi-concept-plus/215-bin-pesin-36-aya-kadar-kredi-emin-evim-fuzul-ev-anlasmali/39252949
38528080,Kia,Rio,2016,695000,TRY,,Diesel,195000,,Düz,Mavi,Antalya,TR,https://www.arabam.com/ilan/galeriden-satilik-kia-rio-1-4-crdi-comfort/2016-model-kia-rio-1-4crdi-90hp-6-ileri-lansman-mavi/38528080
39405977,Kia,Rio,2016,975000,TRY,,,107000,,Otomatik,Beyaz,Elazığ,TR,https://www.arabam.com/ilan/sahibinden-satilik-kia-rio-1-4-cvvt-comfort/sahibinden-kia-rio-1-4-cvvt-comfort-2016-model-107-000-km-beyaz/39405977
39356780,Kia,Rio,2016,980000,TRY,,Diesel,133000,,Düz,Mavi,Malatya,TR,https://www.arabam.com/ilan/sahibinden-satilik-kia-rio-1-4-crdi-concept-plus/sahibinden-kia-rio-1-4-crdi-concept-plus-2016-model-109-000-km-mavi/39356780
39377178,Kia,Rio,2016,739000,TRY,,,108000,,Düz,Gri,İzmir,TR,https://www.arabam.com/ilan/galeriden-satilik-kia-rio-1-25-cvvt-comfort/hatasiz-degisensiz-orjinal-108-000-km-de/39377178
39357611,Kia,Cerato,2016,1080000,TRY,,Diesel,200650,,Yarı Otomatik,Gri (Gümüş),Ankara,TR,https://www.arabam.com/ilan/sahibinden-satilik-kia-cerato-1-6-crdi-concept-plus/sahibinden-kia-cerato-1-6-crdi-concept-plus-2016-model/39357611
