id,brand,model,year,price,currency,hp,fuel_type,mileage,body_type,transmission,color,city,country,url
39254625,Opel,Astra,2015,860000,TRY,,,124000,,Düz,Beyaz,Kars,TR,https://www.arabam.com/ilan/galeriden-satilik-opel-astra-1-4-t-sport/mukemmel-kondisyonda-degisensiz/39254625
39451949,Opel,Corsa,2015,725000,TRY,,LPG,254000,,Otomatik,Beyaz,İzmir,TR,https://www.arabam.com/ilan/galeriden-satilik-opel-corsa-1-4-essentia/2015-model-opel-corsa-1-4-essentia-otomatik-benzin-lpg/39451949
38988958,Opel,Corsa,2015,940000,TRY,,,89000,,Otomatik,Siyah,Bursa,TR,https://www.arabam.com/ilan/galeriden-satilik-opel-corsa-1-4-enjoy/hatasiz-boyasiz-tramersiz-2016-trafik-cikisli-otomatik-corsa/38988958
39289502,Opel,Insignia,2015,1190000,TRY,,,181000,,Otomatik,Siyah,Bursa,TR,https://www.arabam.com/ilan/galeriden-satilik-opel-insignia-1-6-cdti-cosmo/boyasiz-cosmo-stil-19jant-ici-bej-bose-ses-sistemi/39289502
38803230,Opel,Insignia,2015,1049000,TRY,,,142000,,Otomatik,Siyah,Denizli,TR,https://www.arabam.com/ilan/galeriden-satilik-opel-insignia-1-6-cdti-cosmo/2015-opel-insignia-1-6-cdti-cosmo-full/38803230
38783049,Opel,Insignia,2015,885000,TRY,,,254000,,Otomatik,Siyah,Van,TR,https://www.arabam.com/ilan/galeriden-satilik-opel-insignia-1-6-cdti-edition-elegance/msb-den-hatasiz-ayarinda-otomatik-insignia/38783049
38988962,Opel,Corsa,2015,769000,TRY,,,130000,,Düz,Beyaz,İstanbul,TR,https://www.arabam.com/ilan/galeriden-satilik-opel-corsa-1-4-enjoy/235-000-pesin-36-ay-vade-degisensiz-boyasiz-eminevim-fuzulev/38988962
37760414,Opel,Astra,2015,755000,TRY,,,211000,,Düz,Gri,Malatya,TR,https://www.arabam.com/ilan/galeriden-satilik-opel-astra-1-6-cdti-business/global-car-deals-tan-cok-temiz-1-6dizel-astra-sedan/37760414
38989063,Opel,Corsa,2015,830000,TRY,,,172000,,Otomatik,Beyaz,Antalya,TR,https://www.arabam.com/ilan/galeriden-satilik-opel-corsa-1-4-essentia/ilk-elden-boyasiz-servis-bakimli-az-kullanilmis-acil/38989063
39505956,Opel,Corsa,2015,655000,TRY,,,113000,,Otomatik,Siyah,Osmaniye,TR,https://www.arabam.com/ilan/galeriden-satilik-opel-corsa-1-4-enjoy/2015-opel-corsa-1-4-enjoy-otomatik-tertemiz/39505956
38994999,Opel,Corsa,2015,924999,TRY,,,100000,,Otomatik,Kırmızı,Malatya,TR,https://www.arabam.com/ilan/galeriden-satilik-opel-corsa-1-4-color-edition/2015-corsa-otomatik-1-4-color-edition-ful-paket-100-bin-km-de/38994999
39503653,Opel,Insignia,2015,1089000,TRY,,,150000,,Otomatik,Beyaz,İstanbul,TR,https://www.arabam.com/ilan/galeriden-satilik-opel-insignia-1-6-cdti-cosmo/emr-cars-2015-opel-insignia-cosmo-1-6-cdti-136-hp-150-000-km/39503653
39503473,Opel,Astra,2015,925000,TRY,,,151000,,Düz,Beyaz,Ankara,TR,https://www.arabam.com/ilan/galeriden-satilik-opel-astra-1-6-cdti-business/2015-opel-astra-1-6cdti-business-151-000km-hatasiz-k-k-12-taksit/39503473
39503230,Opel,Astra,2015,865000,TRY,,,163500,,Düz,Beyaz,Bursa,TR,https://www.arabam.com/ilan/galeriden-satilik-opel-astra-1-3-cdti-edition-plus/degisensiz-2015-opel-astra-1-3-cdti/39503230
39502879,Opel,Astra,2015,865000,TRY,,,152000,,Düz,Beyaz,Denizli,TR,https://www.arabam.com/ilan/galeriden-satilik-opel-astra-1-6-cdti-sport/2015-kazasiz-152-000-km-beyaz-sport-136-hp-astra/39502879
39492376,Opel,Astra,2015,895000,TRY,,,178000,,Otomatik,Beyaz,Gaziantep,TR,https://www.arabam.com/ilan/sahibinden-satilik-opel-astra-1-4-t-sport/sahibinden-opel-astra-1-4-t-sport-2015-model/39492376
39490224,Opel,Corsa,2015,930000,TRY,,,65669,,Otomatik,Beyaz,İstanbul,TR,https://www.arabam.com/ilan/sahibinden-satilik-opel-corsa-1-4-enjoy/sahibinden-opel-corsa-1-4-essentia-2015-model/39490224
39497394,Opel,Astra,2015,890000,TRY,,,70500,,Düz,Beyaz,Kocaeli,TR,https://www.arabam.com/ilan/sahibinden-satilik-opel-astra-1-6-edition/ogretmenden-opel-astra-1-6-edition-j-kasa/39497394
39498242,Opel,Astra,2015,899750,TRY,,,111850,,Düz,Beyaz,İstanbul,TR,https://www.arabam.com/ilan/galeriden-satilik-opel-astra-1-6-cdti-business/galeriden-opel-astra-1-6-cdti-business-2015-model-istanbul-111-563-km-beyaz/39498242
39480052,Opel,Corsa,2015,838000,TRY,,,98600,,Düz,Kahverengi,Antalya,TR,https://www.arabam.com/ilan/sahibinden-satilik-opel-corsa-1-3-cdti-enjoy/sahibinden-opel-corsa-1-3-cdti-enjoy-2015-model/39480052
