id,brand,model,year,price,currency,hp,fuel_type,mileage,body_type,transmission,color,city,country,url
39476562,Renault,Clio,2024,1195000,TRY,,,81000,,Otomatik,Gri,Gaziantep,TR,https://www.arabam.com/ilan/galeriden-satilik-renault-clio-1-0-tce-evolution/2024-clio-hatasiz-boyasiz-sifir-ayarinda/39476562
39322673,Renault,Clio,2024,1285000,TRY,,,45000,,Otomatik,Beyaz,Kayseri,TR,https://www.arabam.com/ilan/galeriden-satilik-renault-clio-1-0-tce-evolution/2025-cikisli-hatasiz-boyasiz-tramersiz-k-k-12-taksit-20-faturali/39322673
39007201,Renault,Clio,2024,1285000,TRY,,,52000,,Otomatik,Mavi,Trabzon,TR,https://www.arabam.com/ilan/galeriden-satilik-renault-clio-1-0-tce-evolution/2024-52km-celikjantli-boyasiz-degisensiz-tramersiz-garantili/39007201
39391869,Renault,Megane,2024,1750000,TRY,,,40200,,Yarı Otomatik,Gri,Adana,TR,https://www.arabam.com/ilan/galeriden-satilik-renault-megane-1-3-tce-icon/boya-degisen-hasar-yok/39391869
37728533,Renault,Clio,2024,1145000,TRY,,,38500,,Otomatik,Kırmızı,Hatay,TR,https://www.arabam.com/ilan/galeriden-satilik-renault-clio-1-0-tce-techno-esprit-alpine/platinum-garage-den-hatasiz-clio/37728533
34887521,Renault,Clio,2024,1210000,TRY,,,24250,,Otomatik,Beyaz,Sivas,TR,https://www.arabam.com/ilan/galeriden-satilik-renault-clio-1-0-tce-evolution/2024-renault-clio-1-0evolution-temiz-gsr2-kredikarti-12-taksit/34887521
39192945,Renault,Megane,2024,1619000,TRY,,,16600,,Yarı Otomatik,Gri,Kocaeli,TR,https://www.arabam.com/ilan/galeriden-satilik-renault-megane-1-3-tce-touch/2024-hatasiz-ilk-elden-16-600-km-y-serv-bakim-titanyum-gri/39192945
39159123,Renault,Megane,2024,1525000,TRY,,,51000,,Yarı Otomatik,Beyaz,Aksaray,TR,https://www.arabam.com/ilan/galeriden-satilik-renault-megane-1-3-tce-touch/hatasiz-boyasiz-megane-1-3-tce-touch-edc-51-000-km-de/39159123
38861115,Renault,Megane,2024,1670000,TRY,,,16924,,Yarı Otomatik,Siyah,Amasya,TR,https://www.arabam.com/ilan/sahibinden-satilik-renault-megane-1-3-tce-touch/renault-megane-touch-plus-1-3-tce-edc-nisan-2025-cikis/38861115
39507103,Renault,Clio,2024,1350000,TRY,,,46000,,Otomatik,Gri,Bursa,TR,https://www.arabam.com/ilan/galeriden-satilik-renault-clio-1-0-tce-techno-esprit-alpine/2024-cilo-esprit-alpine-hatasiz-boyasiz-sifirdan-farksiz/39507103
34858444,Renault,Clio,2024,1500000,TRY,,,10000,,Otomatik,Mavi,Ankara,TR,https://www.arabam.com/ilan/galeriden-satilik-renault-clio-1-0-tce-techno-esprit-alpine/2024-renault-clio-alpine-esprit/34858444
39507095,Renault,Clio,2024,1467000,TRY,,,12800,,Otomatik,Gri,Bursa,TR,https://www.arabam.com/ilan/galeriden-satilik-renault-clio-1-0-tce-techno-esprit-alpine/erener-2024-renault-clio-1-0tce-techno-esprit-alpine-12-800-km/39507095
39507096,Renault,Clio,2024,1419900,TRY,,,38485,,Otomatik,Mavi,İzmir,TR,https://www.arabam.com/ilan/galeriden-satilik-renault-clio-1-0-tce-techno-esprit-alpine/0-79-faiz-firsati-ile-renault-clio-1-0-tce-techno-esprit-alpine/39507096
39507090,Renault,Clio,2024,1469000,TRY,,,17000,,Otomatik,Turuncu,İzmir,TR,https://www.arabam.com/ilan/galeriden-satilik-renault-clio-1-0-tce-techno-esprit-alpine/2024-renault-clio-gsr-2-hatasiz-17bnde-tecno-esprit-alpine/39507090
39506268,Renault,Megane E-Tech,2024,1825000,TRY,,,41000,,Otomatik,Beyaz,İstanbul,TR,https://www.arabam.com/ilan/galeriden-satilik-renault-megane-e-tech-techno/boyasiz-garantili-2024-k-kartina-12-taksit-tamamina-kredi-20kdv/39506268
39507085,Renault,Clio,2024,1355000,TRY,,,22000,,Otomatik,Kırmızı,İstanbul,TR,https://www.arabam.com/ilan/galeriden-satilik-renault-clio-1-0-tce-techno-esprit-alpine/emd-2024-renault-clio-tce-techno-esprit-alpine-kirmizi-boyasiz/39507085
39507084,Renault,Clio,2024,1399000,TRY,,,17750,,Otomatik,Kırmızı,Bursa,TR,https://www.arabam.com/ilan/galeriden-satilik-renault-clio-1-0-tce-techno-esprit-alpine/neskar-nilufer-2024-clio-1-0tce-t-esprit-alpine-90hp-x-tronic/39507084
39506084,Renault,Megane,2024,1820000,TRY,,Diesel,37000,,Yarı Otomatik,Beyaz,Ankara,TR,https://www.arabam.com/ilan/galeriden-satilik-renault-megane-1-5-blue-dci-touch/2025-t-cikisli-hatasiz-boyasiz-37bin-km-megane-dizel-otomatik/39506084
39505974,Renault,Megane,2024,1414500,TRY,,,63000,,Yarı Otomatik,Beyaz,Konya,TR,https://www.arabam.com/ilan/galeriden-satilik-renault-megane-1-3-tce-joy-comfort/emek-otomotiv-den-2024-megane-1-3-tce-joy-comfort-edc-boyasiz/39505974
39505966,Renault,Megane,2024,1489000,TRY,,,61000,,Yarı Otomatik,Beyaz,İstanbul,TR,https://www.arabam.com/ilan/galeriden-satilik-renault-megane-1-3-tce-joy-comfort/boyasiz-k-kartina-12-taksit-tamamina-kredi-20kdv-faturali/39505966
