id,brand,model,year,price,currency,hp,fuel_type,mileage,body_type,transmission,color,city,country,url
38473049,Volkswagen,Polo,2023,1130000,TRY,,,42000,,Düz,Gri,Bursa,TR,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-polo-1-0-impression/2023-degisensiz-volkswagen-polo-1-0/38473049
39380690,Volkswagen,Passat Variant,2023,1805000,TRY,,Gasoline,84000,,Yarı Otomatik,Siyah,Bursa,TR,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-variant-1-5-tsi-business/degisensiz-bayosiz-cam-tavanli-2023-model-passat-variant/39380690
39026664,Volkswagen,Polo,2023,1299000,TRY,,Gasoline,125000,,Otomatik,Beyaz,Antalya,TR,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-polo-1-0-tsi-life/aydin-autodan-2023-wolksvagen-polo-1-0-tsi-life-otomatik-2-boya/39026664
39203059,Volkswagen,Golf,2023,2485000,TRY,,,33500,,Yarı Otomatik,Yeşil,Kütahya,TR,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-golf-1-5-etsi-r-line/hatasiz-sifir-dan-farksiz/39203059
39499123,Volkswagen,Polo,2023,1575000,TRY,,,35000,,Yarı Otomatik,Mavi (metalik),Bursa,TR,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-polo-1-0-life/sahibinden-volkswagen-polo-1-0-life-2023-model-35-000-km-mavi-metalik/39499123
39069657,Volkswagen,Polo,2023,1418000,TRY,,Gasoline,47400,,Otomatik,Beyaz,Mersin,TR,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-polo-1-0-tsi-life/2023-vw-polo-1-0tsi-life-dsg-hatasiz-g-gorus-hayalet-f1-carplay/39069657
39503109,Volkswagen,Polo,2023,1459000,TRY,,Gasoline,33000,,Otomatik,Beyaz,Ankara,TR,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-polo-1-0-tsi-life/aras-otomotiv-boyasiz-33-000km-1-0tsi-life-dsg-sanziman/39503109
39491869,Volkswagen,Polo,2023,1380000,TRY,,Gasoline,96000,,Otomatik,Beyaz,Muğla,TR,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-polo-1-0-tsi-life/sahibinden-volkswagen-polo-1-0-tsi-life-2023-model/39491869
38394389,Volkswagen,Golf,2023,1680000,TRY,,,85000,,Yarı Otomatik,Beyaz,Malatya,TR,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-golf-1-0-etsi-life/2023-orijinal-golf-1-0-etsi-life-otomatik/38394389
39500404,Volkswagen,Golf,2023,1975000,TRY,,,44000,,Yarı Otomatik,Beyaz,Kayseri,TR,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-golf-1-0-etsi-style/dod-ozaltin-iq-led-stop-cam-tavan-style-boyasiz-etsi/39500404
39481469,Volkswagen,Polo,2023,1049000,TRY,,,67000,,Düz,Beyaz,Ankara,TR,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-polo-1-0-impression/2023-polo-y-servis-bakimli-masrafsiz-cift-jant-ekstrali/39481469
39495583,Volkswagen,Polo,2023,1400000,TRY,,Gasoline,68160,,Yarı Otomatik,Beyaz,İstanbul,TR,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-polo-1-0-life/sahibinden-2023-polo-1-0-tfsi-life-carplay-67-bin-km-servis-bakimli/39495583
39052176,Volkswagen,Passat Variant,2023,1609000,TRY,,Gasoline,64000,,Yarı Otomatik,Beyaz,Kocaeli,TR,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-variant-1-5-tsi-business/cam-tavanli-23-model-passat-variant/39052176
39014407,Volkswagen,Polo,2023,1198000,TRY,,,20000,,Düz,Gri,Balıkesir,TR,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-polo-1-0-impression/20-000-km-de-2023-model-hatasiz-boyasiz-tramersiz-polo/39014407
38624380,Volkswagen,Passat Variant,2023,2145000,TRY,,Gasoline,79338,,Yarı Otomatik,Füme,Kocaeli,TR,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-passat-variant-1-5-tsi-elegance/2023-vw-passat-variant-1-5-tsi-elegance-79-338-km-de-hatasiz/38624380
39050088,Volkswagen,Polo,2023,1389000,TRY,,Gasoline,22484,,Otomatik,Mavi,İstanbul,TR,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-polo-1-0-tsi-life/baturlar-ant-ist-tamamina-yakin-kredi-k-k-12-ay-22-484-km/39050088
39014721,Volkswagen,Polo,2023,1065000,TRY,,Gasoline,87000,,Otomatik,Beyaz,Bolu,TR,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-polo-1-0-tsi-life/yucel-otomotiv-den-2023-volkswagen-polo-1-0tsi-dsg-87-000km/39014721
34680660,Volkswagen,Polo,2023,1250000,TRY,,,6001,,Düz,Beyaz,Ankara,TR,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-polo-1-0-impression/bati-otonom-dan-hatasiz-sifirdan-farksiz-2023-polo-impression/34680660
39050171,Volkswagen,Polo,2023,1379900,TRY,,Gasoline,58036,,Otomatik,Beyaz,Denizli,TR,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-polo-1-0-tsi-life/batidan2-2023-vw-polo-1-0-tsi-life-dsg-58-000-km/39050171
38089482,Volkswagen,Golf,2023,1320000,TRY,,Gasoline,44000,,Düz,Sarı,Osmaniye,TR,https://www.arabam.com/ilan/galeriden-satilik-volkswagen-golf-1-0-tsi-impression/2023-vw-golf-1-0tsi-impression-lansman-hatasiz-ayarinda/38089482
