id,brand,model,year,price,currency,hp,fuel_type,mileage,body_type,transmission,color,city,country,url
39417095,Hyundai,i20,2024,1590000,TRY,,,24000,,Otomatik,Kırmızı,Zonguldak,TR,https://www.arabam.com/ilan/galeriden-satilik-hyundai-i20-1-4-mpi-elite/yk-otomotivden-degisensiz-boyasiz-garantili-makyajli-kasa-i20/39417095
39511681,Hyundai,i10,2024,1170000,TRY,,,21700,,Yarı Otomatik,Lacivert,İstanbul,TR,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i10-1-2-mpi-elite/sahibinden-hyundai-i10-1-2-mpi-elite-2024-model/39511681
38996043,Hyundai,i20,2024,1520000,TRY,,,32000,,Otomatik,Kırmızı,Denizli,TR,https://www.arabam.com/ilan/galeriden-satilik-hyundai-i20-1-4-mpi-elite/bozcar-2024-hyundai-i20-otomatik-elite-hatasiz-boyasiz-garantili/38996043
39157769,Hyundai,i10,2024,1049000,TRY,,,9225,,Düz,Gri,Düzce,TR,https://www.arabam.com/ilan/galeriden-satilik-hyundai-i10-1-0-mpi-jump/2024-sadece-9-binde-samanliktan-cikma-hayalet-ekran-serit-takip/39157769
39501503,Hyundai,i20,2024,1240000,TRY,,Gasoline,23500,,Yarı Otomatik,Beyaz,İstanbul,TR,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-0-t-gdi-elite/sahibinden-hyundai-i20-1-0-t-gdi-elite-2024-model-23-500-km-beyaz/39501503
39502246,Hyundai,i20,2024,1295000,TRY,,Gasoline,32000,,Yarı Otomatik,Beyaz,Adana,TR,https://www.arabam.com/ilan/galeriden-satilik-hyundai-i20-1-0-t-gdi-jump/2024-hatasiz-boyasiz-hyundai-i20-guvenlik-paket-srv-bkm-garantli/39502246
39491422,Hyundai,i10,2024,1100000,TRY,,,13000,,Yarı Otomatik,Yeşil,Sakarya,TR,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i10-1-2-mpi-style/sahibinden-hyundai-i10-1-2-mpi-style-2024-model/39491422
39046123,Hyundai,i20,2024,1295000,TRY,,,52000,,Otomatik,Beyaz,Bursa,TR,https://www.arabam.com/ilan/galeriden-satilik-hyundai-i20-1-4-mpi-jump/firat-karacim-den-hyundai-i20-2024-model-otomatik-vites/39046123
37330926,Hyundai,i20,2024,1259000,TRY,,Gasoline,19900,,Yarı Otomatik,Beyaz,Mersin,TR,https://www.arabam.com/ilan/galeriden-satilik-hyundai-i20-1-0-t-gdi-jump/h2-den-1-18-kredi-kampanyali-2024-i20-jump-t-gdi-jump-ov-gsr/37330926
39477058,Hyundai,i20,2024,1330000,TRY,,Gasoline,14000,,Yarı Otomatik,Beyaz,İzmir,TR,https://www.arabam.com/ilan/galeriden-satilik-hyundai-i20-1-0-t-gdi-jump/hyundai-i20-1-0-t-gdi-jump-2024-model-izmir/39477058
39473996,Hyundai,i20 N,2024,2120000,TRY,,Gasoline,27000,,Düz,Mavi,Kocaeli,TR,https://www.arabam.com/ilan/galeriden-satilik-hyundai-i20-n-1-6-t-gdi/2024-hyundai-i2on-27-000-km-hatasiz-boyasiz-tramersz-srv-bakim/39473996
39472530,Hyundai,i20,2024,1485000,TRY,,Gasoline,15400,,Yarı Otomatik,Beyaz,Hatay,TR,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-0-t-gdi-elite/sahibinden-hyundai-i20-1-0-t-gdi-elite-2024-model/39472530
39473897,Hyundai,i20,2024,1299000,TRY,,,28500,,Otomatik,Beyaz,Konya,TR,https://www.arabam.com/ilan/galeriden-satilik-hyundai-i20-1-4-mpi-jump/aydogan-premium-2024-hyundai-i20-hatasiz-boyasiz-28-500km/39473897
36483300,Hyundai,i20,2024,1435000,TRY,,Gasoline,17000,,Otomatik,Beyaz,Tokat,TR,https://www.arabam.com/ilan/galeriden-satilik-hyundai-i20-1-0-t-gdi-style/hatasiz-dusuk-km-1-0-turbo-i20-style/36483300
39473868,Hyundai,i20,2024,1219000,TRY,,,35000,,Otomatik,Gri,İstanbul,TR,https://www.arabam.com/ilan/galeriden-satilik-hyundai-i20-1-4-mpi-jump/yuceler-oto-dan-2024-hyundai-i20-1-4-mpi-jump-otomatik-kdv-20/39473868
39473880,Hyundai,i20,2024,1259750,TRY,,,65000,,Otomatik,Beyaz,İstanbul,TR,https://www.arabam.com/ilan/galeriden-satilik-hyundai-i20-1-4-mpi-jump/65-000km-hatasiz-gsr-hayalet-100hp-0faiz-serit-c-onleme-levhaoku/39473880
37583130,Hyundai,i20,2024,1425000,TRY,,,9500,,Otomatik,Mavi (metalik),İstanbul,TR,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-4-mpi-elite/ilk-sahibinden-10-000-kmde-full-full-i20/37583130
36697964,Hyundai,i20,2024,1599000,TRY,,,23000,,Otomatik,Mavi,Samsun,TR,https://www.arabam.com/ilan/galeriden-satilik-hyundai-i20-1-4-mpi-elite/korkmazlar-2024-hyundai-i20-1-4-mpi-elite-otomatik/36697964
38997467,Hyundai,i20 N,2024,1839900,TRY,,Gasoline,47000,,Düz,Mavi,İstanbul,TR,https://www.arabam.com/ilan/galeriden-satilik-hyundai-i20-n-1-6-t-gdi/2024-hyundai-i20-n-47-000km-down-pipe-intercooler-bmc-filtre/38997467
38592399,Hyundai,i10,2024,1230000,TRY,,,17750,,Otomatik,Yeşil,Gaziantep,TR,https://www.arabam.com/ilan/galeriden-satilik-hyundai-i10-1-2-mpi-elite/2025-nisan-ayi-cikisli-sifirdan-farksiz-17-750-km-de-hatasiz-i10/38592399
