id,brand,model,year,price,currency,hp,fuel_type,mileage,body_type,transmission,color,city,country,url
39503915,Mini,Cooper,2017,1450000,TRY,,Diesel,102000,,Otomatik,Siyah,Ankara,TR,https://www.arabam.com/ilan/galeriden-satilik-mini-cooper-1-5-d-chili/2017-mini-cooper-1-5-d-carbon-edition-jcw-body-kit-102-000-km/39503915
37651100,Mini,Cooper,2017,1240000,TRY,,Diesel,156000,,Otomatik,Kırmızı,Eskişehir,TR,https://www.arabam.com/ilan/galeriden-satilik-mini-cooper-1-5-d-turkiye-paketi/cetinkaya-dan-2017-mini-cooper-1-5-d-turkiye-paketi-hatasiz/37651100
39503100,Mini,Cooper,2017,1615000,TRY,,,155000,,Otomatik,Kırmızı,İstanbul,TR,https://www.arabam.com/ilan/galeriden-satilik-mini-cooper-1-5-premium/mergan-mini-cabrio-1-5-premium-kltk-isitma-geri-grs-36ay-taksit/39503100
39503918,Mini,Cooper,2017,1685000,TRY,,,27000,,Otomatik,Yeşil,İstanbul,TR,https://www.arabam.com/ilan/galeriden-satilik-mini-cooper-1-5-chili/sevilen-den-mini-cooper-chili-harman-isitma-deri-recaro-hayalet/39503918
38997086,Mini,Cooper,2017,1250000,TRY,,Diesel,142000,,Otomatik,Kırmızı,İstanbul,TR,https://www.arabam.com/ilan/galeriden-satilik-mini-cooper-1-5-d-pepper/nisa-otomotiv-den-2017-mini-cooper-dizel-cam-tavan/38997086
37651041,Mini,Cooper,2017,1309500,TRY,,,92879,,Otomatik,Gri,İstanbul,TR,https://www.arabam.com/ilan/galeriden-satilik-mini-cooper-1-5-pepper/k-kartina-12-taksitle-92-000-km-de-mini-cooper-1-5-pepper/37651041
37651105,Mini,Cooper,2017,1695000,TRY,,Diesel,78000,,Otomatik,Siyah,İstanbul,TR,https://www.arabam.com/ilan/galeriden-satilik-mini-cooper-1-5-d-chili/galata-2017-mini-cooper-1-5-carbon-edition-jcw-paket-ozel-sip/37651105
38123718,Mini,Cooper,2017,1175000,TRY,,,141000,,Otomatik,Kırmızı,Kocaeli,TR,https://www.arabam.com/ilan/galeriden-satilik-mini-cooper-1-5-pepper/2017-md-mini-cooper-1-5-pepper-otm-vites-servis-bakimli/38123718
37651067,Mini,Cooper,2017,1200000,TRY,,Diesel,119000,,Otomatik,Beyaz,İstanbul,TR,https://www.arabam.com/ilan/galeriden-satilik-mini-cooper-1-5-d-pepper/20-30-pesinat-ile-12-24-36-ay-senetle-kredi-kartina-12-taksit/37651067
39127714,Mini,Cooper,2017,1219900,TRY,,Diesel,107000,,Otomatik,Kırmızı,İstanbul,TR,https://www.arabam.com/ilan/galeriden-satilik-mini-cooper-1-5-d-chili/2017-mini-cooper-1-5-d-chili-cam-tavan-surus-mod-geri-gorus-red/39127714
37336056,Mini,Cooper,2017,1275000,TRY,,Diesel,173360,,Otomatik,Turuncu,İzmir,TR,https://www.arabam.com/ilan/galeriden-satilik-mini-cooper-1-5-d-turkiye-paketi/nigdeliler-2017-mini-cooper-1-5-d-turkiye-paketi-bayi-7714/37336056
38314032,Mini,Cooper,2017,1350000,TRY,,,43145,,Otomatik,Mavi,İstanbul,TR,https://www.arabam.com/ilan/galeriden-satilik-mini-cooper-1-5-chili/bacar-dan-mini-cooper-hatasiz-tamamina-k-k-2-7-12ay-taksit/38314032
35188827,Mini,Cooper,2017,1520000,TRY,,Diesel,108000,,Otomatik,Kırmızı,İstanbul,TR,https://www.arabam.com/ilan/galeriden-satilik-mini-cooper-1-5-d-chili/hatasiz-boyasiz-tramersiz-emsali-olmayan/35188827
39064740,Mini,Cooper,2017,1490000,TRY,,Diesel,135000,,Otomatik,Siyah,Bursa,TR,https://www.arabam.com/ilan/galeriden-satilik-mini-cooper-1-5-d-chili/2017-cooper-1-5d-john-cooper-works-paketi-carbon-edition/39064740
36260658,Mini,Cooper,2017,1079000,TRY,,Diesel,188000,,Otomatik,Beyaz,İstanbul,TR,https://www.arabam.com/ilan/galeriden-satilik-mini-cooper-1-5-d-pepper/2017-model-mini-cooper-1-5-d-pepper/36260658
38643868,Mini,Cooper,2017,1495000,TRY,,Diesel,42000,,Otomatik,Mavi,İstanbul,TR,https://www.arabam.com/ilan/galeriden-satilik-mini-cooper-1-5-d-chili/doru-dan-hatasiz-42-000-km-de-cooper-1-5-d-chili-pepper-full-ful/38643868
38662858,Mini,Cooper,2017,1390000,TRY,,,63000,,Otomatik,Sarı,İstanbul,TR,https://www.arabam.com/ilan/sahibinden-satilik-mini-cooper-1-5-pepper/meraklisina-balkabagi-cam-tavan-ozel-paket-ozel-renk/38662858
33825557,Mini,Cooper,2017,1199500,TRY,,Diesel,104000,,Otomatik,Yeşil,İstanbul,TR,https://www.arabam.com/ilan/galeriden-satilik-mini-cooper-1-5-d-salt-pepper-chili/2017-mini-cooper-1-5-d-pepper-chili-otomatik/33825557
