id,brand,model,year,price,currency,hp,fuel_type,mileage,body_type,transmission,color,city,country,url
35340360,Seat,Ibiza,2023,1140000,TRY,,,19000,,Düz,Mavi (metalik),İstanbul,TR,https://www.arabam.com/ilan/sahibinden-satilik-seat-ibiza-1-0-style/sahibinden-2023-seat-ibiza-1-0-style-benzin-manuel-satilik/35340360
39494985,Seat,Ibiza,2023,1020000,TRY,,,70250,,Düz,Beyaz,Bursa,TR,https://www.arabam.com/ilan/sahibinden-satilik-seat-ibiza-1-0-style/sahibinden-seat-ibiza-1-0-style-2023-model/39494985
39477733,Seat,Leon,2023,1579000,TRY,,Hybrid,51000,,Yarı Otomatik,Kırmızı,İzmir,TR,https://www.arabam.com/ilan/galeriden-satilik-seat-leon-1-0-etsi-style/izkay-motors-dan-2023-seat-leon-hybrid-50-000-km-hatasiz-boyasiz/39477733
38862746,Seat,Ibiza,2023,1049000,TRY,,,74000,,Düz,Füme,Balıkesir,TR,https://www.arabam.com/ilan/galeriden-satilik-seat-ibiza-1-0-style/2023-hatasz-boyasz-ilk-elden-74-000-km-hayalet-ekran-seat-ibiza/38862746
38545229,Seat,Ibiza,2023,999750,TRY,,,59100,,Düz,Beyaz,Kayseri,TR,https://www.arabam.com/ilan/galeriden-satilik-seat-ibiza-1-0-style/boyasiz-59-bin-de-2023-ibiza-1-0-evo-start-stop-srvs-bkm-li/38545229
39359011,Seat,Ibiza,2023,1020000,TRY,,,30500,,Düz,Gri,İstanbul,TR,https://www.arabam.com/ilan/sahibinden-satilik-seat-ibiza-1-0-style/ilk-sahibinden-11-2023-30bin-km-temiz-ibiza/39359011
39011842,Seat,Ibiza,2023,1385000,TRY,,,26572,,Yarı Otomatik,Gri,Sakarya,TR,https://www.arabam.com/ilan/galeriden-satilik-seat-ibiza-1-0-ecotsi-style/2023-ibiza-1-0-ecotsi-style-hatasiz-0-99-oranla-kredi-imkani/39011842
39349776,Seat,Ibiza,2023,1080000,TRY,,,30332,,Düz,Beyaz,Antalya,TR,https://www.arabam.com/ilan/sahibinden-satilik-seat-ibiza-1-0-style/sahibinden-seat-ibiza-1-0-style-2023-model-30-332-km-beyaz/39349776
38345744,Seat,Ibiza,2023,1030000,TRY,,,66000,,Düz,Füme,Konya,TR,https://www.arabam.com/ilan/galeriden-satilik-seat-ibiza-1-0-style/dundar-seat-ibiza-2023-boyasiz-degisensiz-66-000km-carplay/38345744
39265671,Seat,Ibiza,2023,970000,TRY,,,46000,,Düz,Beyaz,Antalya,TR,https://www.arabam.com/ilan/sahibinden-satilik-seat-ibiza-1-0-style/sahibinden-seat-ibiza-1-0-style-2023-model-46000-km-beyaz/39265671
39255422,Seat,Ibiza,2023,1439000,TRY,,,93000,,Yarı Otomatik,Beyaz,Hatay,TR,https://www.arabam.com/ilan/galeriden-satilik-seat-ibiza-1-5-ecotsi-fr/2023-93-000km-boyasiz-ibiza-1-5ecotsi-fr-dsg-cam-tavan/39255422
39257113,Seat,Ibiza,2023,1345000,TRY,,,19000,,Yarı Otomatik,Kırmızı,Ankara,TR,https://www.arabam.com/ilan/galeriden-satilik-seat-ibiza-1-0-ecotsi-style/ucan-group-otomotiv-2024-cikisli-hatasiz-boyasiz-tramersiz/39257113
37893396,Seat,Ibiza,2023,1375000,TRY,,,18000,,Yarı Otomatik,Kırmızı,Aksaray,TR,https://www.arabam.com/ilan/galeriden-satilik-seat-ibiza-1-0-ecotsi-style/2024-cikisli-sadece-17-binde-hatasiz-boyasiz-ciziksiz-emsalsiz/37893396
38788269,Seat,Leon,2023,1950000,TRY,,,19000,,Yarı Otomatik,Füme,İstanbul,TR,https://www.arabam.com/ilan/galeriden-satilik-seat-leon-1-5-etsi-fr/gurel-otomotiv-den-k-k-taksit-arac-takasi-0-89-kredi/38788269
37675605,Seat,Leon,2023,1900000,TRY,,,53000,,Yarı Otomatik,Füme,İstanbul,TR,https://www.arabam.com/ilan/galeriden-satilik-seat-leon-1-5-etsi-fr/ebrar-2023-seat-leon-1-5etsi-fr-hatasiz-boyasiz/37675605
37775269,Seat,Leon,2023,1895000,TRY,,,41180,,Yarı Otomatik,Gri,İstanbul,TR,https://www.arabam.com/ilan/galeriden-satilik-seat-leon-1-5-etsi-fr/herta-motors-2023-seat-leon-1-5-etsi-fr-hatasiz-boyasiz/37775269
39074813,Seat,Leon,2023,1850000,TRY,,,41000,,Yarı Otomatik,Füme,İstanbul,TR,https://www.arabam.com/ilan/sahibinden-satilik-seat-leon-1-5-etsi-fr/sahibinden-seat-leon-1-5-etsi-fr-2023-model/39074813
39076716,Seat,Ibiza,2023,990000,TRY,,,66000,,Düz,Füme,Kütahya,TR,https://www.arabam.com/ilan/sahibinden-satilik-seat-ibiza-1-0-style/akademisyenden-2023-model-boyasiz-degisensiz-tramersiz-dolu-paket-yakit-cimrisi-seat-ibiza/39076716
38276912,Seat,Ibiza,2023,1030000,TRY,,,68028,,Düz,Beyaz,Tekirdağ,TR,https://www.arabam.com/ilan/galeriden-satilik-seat-ibiza-1-0-style/2023-seat-ibiza-1-0-evo-style-68-028-km-orjinal/38276912
39020199,Seat,Leon,2023,1850000,TRY,,,6400,,Yarı Otomatik,Füme,İstanbul,TR,https://www.arabam.com/ilan/sahibinden-satilik-seat-leon-1-0-etsi-style/2023-seat-leon-6-400-km-1-0-etsi-style-plus-en-dolusu-sunroof/39020199
