id,brand,model,year,price,currency,hp,fuel_type,mileage,body_type,transmission,color,city,country,url
22242020,Mitsubishi,Lancer,2015,1149995,TRY,,LPG,159550,,Otomatik,Beyaz,Ankara,TR,https://www.arabam.com/ilan/sahibinden-satilik-mitsubishi-lancer-1-6-invite/otomatik-lpg-li-yer-ucagi/22242020
36973215,Mitsubishi,Attrage,2015,629000,TRY,,,67500,,Düz,Gri,Afyonkarahisar,TR,https://www.arabam.com/ilan/sahibinden-satilik-mitsubishi-attrage-1-2-intense-plus/sahibinden-mitsubishi-attrage-1-2-intense-plus-2015-model/36973215
38903121,Mitsubishi,Lancer,2015,850000,TRY,,,185000,,Otomatik,Gri,İstanbul,TR,https://www.arabam.com/ilan/sahibinden-satilik-mitsubishi-lancer-1-6-invite/sahibinden-mitsubishi-lancer-1-6-invite-2015-model/38903121
35884453,Mitsubishi,Attrage,2015,615000,TRY,,,97500,,Düz,Gri,Afyonkarahisar,TR,https://www.arabam.com/ilan/sahibinden-satilik-mitsubishi-attrage-1-2-intense-plus/sahibinden-mitsubishi-attrage-1-2-intense-plus-navigasyon-lu-2015-model/35884453
35907394,Mitsubishi,Attrage,2015,650000,TRY,,,139000,,Düz,Beyaz,Hatay,TR,https://www.arabam.com/ilan/galeriden-satilik-mitsubishi-attrage-1-2-intense-plus/hatasiz-boyasiz-orjinal-139-bin-kilometrede/35907394
