id,brand,model,year,price,hp,fuel_type,mileage,body_type,transmission,country,url
0d35ed29-b7c2-41bd-b3d3-4de2e5e48841,Opel,Mokka,2021,13500,101,Gasoline,69000,coupe,Manual,IT,https://www.autoscout24.com/offers/opel-mokka-1-2-turbo-gs-line-s-tagliandata-gasoline-white-0d35ed29-b7c2-41bd-b3d3-4de2e5e48841
22abb852-0951-4a2b-a38b-32ec1fcd41c3,Volkswagen,T-Cross,2021,19739,110,Gasoline,10082,coupe,Automatic,DE,https://www.autoscout24.com/offers/volkswagen-t-cross-style-tsi-automatik-navi-acc-tempomat-carplay-gasoline-white-22abb852-0951-4a2b-a38b-32ec1fcd41c3
64f13a3f-9091-47bd-a54b-72485e2f0905,Hyundai,TUCSON,2021,23440,150,Gasoline,33945,coupe,Automatic,DE,https://www.autoscout24.com/offers/hyundai-tucson-1-6-t-gdi-mild-hybrid-prime-2wd-aut-navi-led-cam-gasoline-grey-64f13a3f-9091-47bd-a54b-72485e2f0905
2ccc6c3c-deb4-4a30-ad82-e6140a46880e,Ford,Tourneo Custom,2021,25000,185,Electric/Diesel,79600,coupe,Manual,IT,https://www.autoscout24.com/offers/ford-tourneo-custom-320-2-0-ecoblue-185cv-mhev-pl-active-ngg509-electric-diesel-white-2ccc6c3c-deb4-4a30-ad82-e6140a46880e
6edf322d-1949-464f-a728-e982da645094,BMW,520,2021,24900,190,Electric/Diesel,119000,coupe,Semi-automatic,IT,https://www.autoscout24.com/offers/bmw-520-520d-touring-mhev-48v-business-auto-electric-diesel-6edf322d-1949-464f-a728-e982da645094
48e0dd1e-0764-4dc1-b0c6-12f7c12e14f8,Honda,Civic,2021,17650,126,Gasoline,70600,coupe,Manual,DE,https://www.autoscout24.com/offers/honda-civic-elegance-1-0-navirfkpdcshzacc-gasoline-grey-48e0dd1e-0764-4dc1-b0c6-12f7c12e14f8
be8fc03f-b0df-4677-8889-b2702563c217,Ford,Focus,2021,15900,125,Electric/Gasoline,58227,coupe,Manual,IT,https://www.autoscout24.com/offers/ford-focus-1-0-ecoboost-hybrid-st-line-125cv-electric-gasoline-grey-be8fc03f-b0df-4677-8889-b2702563c217
e5126d05-4755-4789-8604-60e439ca81f0,Fiat,500e,2021,14600,58,Electric,16674,coupe,Automatic,IT,https://www.autoscout24.com/offers/fiat-500e-500e-berlina-42-kwh-icon-electric-blue-e5126d05-4755-4789-8604-60e439ca81f0
c606b177-e0d8-436b-af2a-1f475c7ab2d2,Skoda,Octavia,2021,29990,200,Diesel,83609,coupe,Automatic,DE,https://www.autoscout24.com/offers/skoda-octavia-combi-2-0-tdi-4x4-scout-first-edition-lm-diesel-black-c606b177-e0d8-436b-af2a-1f475c7ab2d2
c89e13a5-df4b-4759-97b5-24d7414eb5db,Audi,A1,2021,17944,95,Gasoline,63077,coupe,Manual,NL,https://www.autoscout24.com/offers/audi-a1-sportback-25-tfsi-pro-linedigitaal-dashairco-gasoline-white-c89e13a5-df4b-4759-97b5-24d7414eb5db
ae3a9823-f8b8-48bb-b83d-9d7d09ffda1b,Peugeot,2008,2021,14980,110,Diesel,79832,coupe,Manual,BE,https://www.autoscout24.com/offers/peugeot-2008-allure-diesel-grey-ae3a9823-f8b8-48bb-b83d-9d7d09ffda1b
63d5e614-ccfd-40e1-9c94-e55a0d62d52d,Volkswagen,ID.4,2021,23990,204,Electric,82450,coupe,Automatic,DE,https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-style-20-matrix-el-heckklappe-electric-white-63d5e614-ccfd-40e1-9c94-e55a0d62d52d
