id,brand,model,year,price,hp,fuel_type,mileage,body_type,transmission,country,url
0c67a62d-fb2d-4210-a3a5-7fd993f81b2a,Kia,Stonic,2019,14990,120,Gasoline,87192,suv,Manual,DE,https://www.autoscout24.com/offers/kia-stonic-1-0-t-gdi-platinum-led-navi-klima-rueckfahrkamera-gasoline-red-0c67a62d-fb2d-4210-a3a5-7fd993f81b2a
00ccdb65-dc95-4809-9c71-ffbfe53cb16d,Mercedes-Benz,GLS 500,2019,39950,455,Gasoline,142940,suv,Automatic,DE,https://www.autoscout24.com/offers/mercedes-benz-gls-500-4m-9g-tr-amg-line-grand-edition-7-sitzer-gasoline-black-00ccdb65-dc95-4809-9c71-ffbfe53cb16d
8c95cc06-1e87-4547-b8a2-cfa0423c67e2,Mercedes-Benz,CLA 250,2019,27750,224,Gasoline,118500,suv,Automatic,NL,https://www.autoscout24.com/offers/mercedes-benz-cla-250-4matic-premium-plus-amg-line-panoramadak-gasoline-grey-8c95cc06-1e87-4547-b8a2-cfa0423c67e2
ce005db5-7145-458f-aef5-1d2c3b4c1efc,Honda,Jazz,2019,13990,131,Gasoline,67258,suv,Manual,AT,https://www.autoscout24.com/offers/honda-jazz-1-5-6mt-dynamic-navi-sitzheizung-gasoline-black-ce005db5-7145-458f-aef5-1d2c3b4c1efc
44b443ba-a11e-4ab8-9220-44a37258beff,BMW,140,2019,38995,340,Gasoline,59226,suv,Automatic,BE,https://www.autoscout24.com/offers/bmw-140-m-140-xdrive-aut-special-edition-zetelvw-acc-led-gasoline-44b443ba-a11e-4ab8-9220-44a37258beff
302932f0-3176-4c99-8c2f-e1cc7c340655,Audi,A4,2019,17990,150,Diesel,149420,suv,Automatic,DE,https://www.autoscout24.com/offers/audi-a4-avant-35-tdi-1-hand-bi-xenon-navi-tempo-vico-diesel-black-302932f0-3176-4c99-8c2f-e1cc7c340655
862fa876-4550-49a4-a5c5-a872b78f6021,Ford,EcoSport,2019,14468,125,Gasoline,53160,suv,Manual,DE,https://www.autoscout24.com/offers/ford-ecosport-1-0-ecoboost-titanium-x-bixenon-kam-lm-gasoline-grey-862fa876-4550-49a4-a5c5-a872b78f6021
048620ba-ad35-497e-bc42-19153b09bf47,Opel,Combo,2019,14990,131,Diesel,48250,suv,Manual,DE,https://www.autoscout24.com/offers/opel-combo-e-1-5-cdti-cargo-edition-klima-tempom-pdc-diesel-grey-048620ba-ad35-497e-bc42-19153b09bf47
7c972d85-2b18-4891-acd9-1e2d73138ff0,Lexus,RC 300h,2019,43950,223,Electric/Gasoline,84506,suv,Automatic,NL,https://www.autoscout24.com/offers/lexus-rc-300h-f-sport-premium--mark-levinson--schuifdak--stoe-electric-gasoline-blue-7c972d85-2b18-4891-acd9-1e2d73138ff0
4a28e2a7-d87a-4e71-a0c6-7c3571d46fbd,Mercedes-Benz,GLC 250,2019,37961,211,Gasoline,65100,suv,Automatic,DE,https://www.autoscout24.com/offers/mercedes-benz-glc-250-glc-250-4m-coupe-amg-line-navi-shd-styling-klima-gasoline-silver-4a28e2a7-d87a-4e71-a0c6-7c3571d46fbd
c5091242-c1b0-47d2-b393-6ab13ae09cb0,SEAT,Ateca,2019,16200,150,Diesel,140000,suv,Automatic,DE,https://www.autoscout24.com/offers/seat-ateca-ateca-2-0-tdi-style-dsg-diesel-grey-c5091242-c1b0-47d2-b393-6ab13ae09cb0
306103c1-1219-4b00-91e5-4e9e8f2b3a26,BMW,540,2019,35900,320,Diesel,85400,suv,Automatic,DE,https://www.autoscout24.com/offers/bmw-540-d-xd-led-glas-sd-massage-head-up-standheizung-diesel-blue-306103c1-1219-4b00-91e5-4e9e8f2b3a26
95a04723-3f6d-4c46-9d11-8c76d2938fc4,Ford,Tourneo Courier,2019,12988,101,Gasoline,57254,suv,Manual,DE,https://www.autoscout24.com/offers/ford-tourneo-courier-titanium-apple-carplay-klimaautom-rueckfahrkam-all-gasoline-silver-95a04723-3f6d-4c46-9d11-8c76d2938fc4
d125430b-6b6a-4fee-8ebb-e5611e0ab5a5,Ford,Mustang,2019,39999,290,Gasoline,30000,suv,Manual,BE,https://www.autoscout24.com/offers/ford-mustang-2-3-ecoboost-full-option-b-o-cam-keyles-led-ambi-gasoline-red-d125430b-6b6a-4fee-8ebb-e5611e0ab5a5
1ff50a03-b8af-48fb-a3ae-4a61fb4b0828,Honda,Civic,2019,25000,184,Gasoline,71623,suv,Automatic,NL,https://www.autoscout24.com/offers/honda-civic-1-5-i-vtec-180pk-type-s-aut-pano--camera-gasoline-grey-1ff50a03-b8af-48fb-a3ae-4a61fb4b0828
f5945fff-95f4-4cbf-850b-1e00a26ff8f9,Renault,Trafic,2019,24970,120,Diesel,99000,suv,Manual,IT,https://www.autoscout24.com/offers/renault-trafic-t29-2-0-dci-zen-120cv-l2h1-9posti-nav-clima-italia-diesel-white-f5945fff-95f4-4cbf-850b-1e00a26ff8f9
b054e27f-edd9-4e49-af63-e6084c33ff64,MINI,Countryman SE All4,2019,16880,224,Electric/Gasoline,130100,suv,Automatic,AT,https://www.autoscout24.com/offers/mini-countryman-se-all4-countryman-4x4-phev-aut-voll-led-navi-18-zoll-tempomat-2-zonen-klima-harman-kardon-sound-electric-gasoline-black-b054e27f-edd9-4e49-af63-e6084c33ff64
