id,brand,model,year,price,hp,fuel_type,mileage,body_type,transmission,country,url
1e8b71e7-4b75-4e61-bbf1-5287f520e2ba,Fiat,600,2024,23475,156,Electric,8025,sedan,Automatic,DE,https://www.autoscout24.com/offers/fiat-600-red-54-kwh-tempomat-led-apple-android-electric-red-1e8b71e7-4b75-4e61-bbf1-5287f520e2ba
1212a884-b70e-4b31-8ef2-cb620b79707a,Fiat,500X,2024,19900,131,Electric/Gasoline,14250,sedan,Automatic,IT,https://www.autoscout24.com/offers/fiat-500x-sport-1-5-t4-hybrid-130cv-dct-eu6-electric-gasoline-blue-1212a884-b70e-4b31-8ef2-cb620b79707a
b1d8de94-29b9-480e-8314-b3ab73a591b7,BMW,X4,2024,56380,286,Diesel,35900,sedan,Automatic,DE,https://www.autoscout24.com/offers/bmw-x4-xdrive30d-m-sport-acc-pano-hud-360-standhzg-diesel-white-b1d8de94-29b9-480e-8314-b3ab73a591b7
e2bf8ea1-2faa-4146-bbff-5e474804d204,Volkswagen,T-Cross,2024,23970,116,Gasoline,23611,sedan,Automatic,DE,https://www.autoscout24.com/offers/volkswagen-t-cross-goal-1-0-tsi-dsg-shz-acc-led-travelassis-gasoline-black-e2bf8ea1-2faa-4146-bbff-5e474804d204
62088aeb-6147-49df-b176-9e492e47506f,Volkswagen,Golf GTI,2024,40450,300,Gasoline,25669,sedan,Automatic,DE,https://www.autoscout24.com/offers/volkswagen-golf-gti-golf-8-gti-2-0-tsi-dsg-clubsport-19-matrix-pano-gasoline-grey-62088aeb-6147-49df-b176-9e492e47506f
c3320655-394c-468b-aca3-3f621dab1146,Audi,A3,2024,33780,150,Diesel,18800,sedan,Automatic,DE,https://www.autoscout24.com/offers/audi-a3-limousine-advanced-35tdi-150ps-stronic-led-navi-ka-diesel-black-c3320655-394c-468b-aca3-3f621dab1146
12a6750d-4f0a-4fc7-ab7d-d994e1042be4,BMW,M4,2024,125900,551,Gasoline,150,sedan,Automatic,DE,https://www.autoscout24.com/offers/bmw-m4-cs-carbon-keramik-schale-upe-171-899-gasoline-green-12a6750d-4f0a-4fc7-ab7d-d994e1042be4
f8643a96-f79a-4b32-885b-b1223f14978c,Mercedes-Benz,E 53 AMG,2024,91110,449,Electric/Gasoline,5758,sedan,Automatic,DE,https://www.autoscout24.com/offers/mercedes-benz-e-53-amg-perf-sitze-dynamic-carbon-ahk-drivers-electric-gasoline-silver-f8643a96-f79a-4b32-885b-b1223f14978c
0d4fd7d8-7a3a-4689-ae2f-2b0ec64b7123,Land Rover,Range Rover Evoque,2024,43850,204,Diesel,23400,sedan,Automatic,DE,https://www.autoscout24.com/offers/land-rover-range-rover-evoque-d200-dynamic-se-pano-winter-blackpak-diesel-blue-0d4fd7d8-7a3a-4689-ae2f-2b0ec64b7123
c5735618-d501-42ba-91da-5761d652fe5e,Volkswagen,T-Cross,2024,20950,116,Gasoline,15600,sedan,Manual,DE,https://www.autoscout24.com/offers/volkswagen-t-cross-1-0-tsi-life-navi-kamera-gasoline-black-c5735618-d501-42ba-91da-5761d652fe5e
b9fe43b1-fe46-4958-8b7e-eba3ddc54b53,MG,MG4,2024,20990,170,Electric,4500,sedan,Automatic,DE,https://www.autoscout24.com/offers/mg-mg4-4-standard-sitzhzg-allwetter-electric-white-b9fe43b1-fe46-4958-8b7e-eba3ddc54b53
8057d8ed-62e0-4026-9c9f-94d335c40574,Mercedes-Benz,EQT,2024,28860,122,Electric,3571,sedan,Automatic,DE,https://www.autoscout24.com/offers/mercedes-benz-eqt-200-led-tempomat-shz-navi-klima-electric-black-8057d8ed-62e0-4026-9c9f-94d335c40574
dd9f5135-1430-44a7-9b6f-8a67ce32ece5,Mercedes-Benz,E 220,2024,58900,197,Diesel,17420,sedan,Automatic,AT,https://www.autoscout24.com/offers/mercedes-benz-e-220-d-limousine-amg-line-advanced-burmester-distronik-diesel-black-dd9f5135-1430-44a7-9b6f-8a67ce32ece5
5b8ef496-1960-40f3-befd-f4bbb1b4bed6,Skoda,Karoq,2024,27980,150,Gasoline,15157,sedan,Automatic,DE,https://www.autoscout24.com/offers/skoda-karoq-1-5-tsi-dsg-selection-kessy-dab-led-gasoline-silver-5b8ef496-1960-40f3-befd-f4bbb1b4bed6
525c48d6-f7ed-49da-ac47-0bf1f7a7c6b9,Audi,RS3,2024,63550,400,Gasoline,32721,sedan,Automatic,DE,https://www.autoscout24.com/offers/audi-rs3-sportback-2-5-tfsi-quattro-s-tronic-el-panodach-n-gasoline-white-525c48d6-f7ed-49da-ac47-0bf1f7a7c6b9
2b4b9ed2-6f57-4f65-8765-76cb614a6440,Volkswagen,Golf,2024,24960,150,Gasoline,34961,sedan,Manual,DE,https://www.autoscout24.com/offers/volkswagen-golf-life-1-5-tsi-gasoline-black-2b4b9ed2-6f57-4f65-8765-76cb614a6440
e5bbb2d4-b453-40a7-b22e-6a73bfa804c9,Ford,Ranger,2024,38590,170,Diesel,41093,sedan,Manual,AT,https://www.autoscout24.com/offers/ford-ranger-2-0-tdci-ecoblue-xl-4wd-doppelkabine-diesel-white-e5bbb2d4-b453-40a7-b22e-6a73bfa804c9
e2562113-e13b-4779-9816-014f9abea03f,Alfa Romeo,Tonale,2024,31994,280,Electric/Gasoline,18973,sedan,Automatic,NL,https://www.autoscout24.com/offers/alfa-romeo-tonale-1-3t-phev-sprintcamerastuur-stoelverw--electric-gasoline-black-e2562113-e13b-4779-9816-014f9abea03f
df1ff768-8b9f-4223-b9f5-be4699b96a78,Mercedes-Benz,T-Class,2024,28080,116,Diesel,10225,sedan,Automatic,DE,https://www.autoscout24.com/offers/mercedes-benz-t-class-t-180-d-progressiv-edition-standard-navi-led-diesel-blue-df1ff768-8b9f-4223-b9f5-be4699b96a78
897cccde-21f5-4f37-b9a6-6bbc8406b6fe,Opel,Grandland X,2024,27500,224,Electric/Gasoline,7000,sedan,Automatic,DE,https://www.autoscout24.com/offers/opel-grandland-x-ultimate-plug-in-hybrid-leder-navi-kamera-ahk-electric-gasoline-black-897cccde-21f5-4f37-b9a6-6bbc8406b6fe
13fc7984-bd66-4963-9f4a-a4d0afc76a97,Mercedes-Benz,GLB 220,2024,48880,190,Gasoline,13365,sedan,Automatic,DE,https://www.autoscout24.com/offers/mercedes-benz-glb-220-glb220-4m-amg-prem-distr-lederpk-ahk-night-mled-gasoline-silver-13fc7984-bd66-4963-9f4a-a4d0afc76a97
351d21fc-6faf-4c47-b65d-ef34d504f73a,Genesis,GV70,2024,50480,209,Diesel,24100,sedan,Automatic,DE,https://www.autoscout24.com/offers/genesis-gv70-luxury-4wd-ad-el-panodach-memory-sitze-led-acc-el-diesel-grey-351d21fc-6faf-4c47-b65d-ef34d504f73a
7dbb633e-8211-46ca-9414-3b355d5ce917,Porsche,Cayenne,2024,167980,740,Electric,50,sedan,Automatic,DE,https://www.autoscout24.com/offers/porsche-cayenne-turbo-e-hybrid-coupe-nightvision-electric-black-7dbb633e-8211-46ca-9414-3b355d5ce917
927881c8-92ca-449d-887d-1eb11797ca5b,Citroen,C5 Aircross,2024,23470,131,Diesel,26032,sedan,Automatic,DE,https://www.autoscout24.com/offers/citroen-c5-aircross-shine-1-5d-navi-shz-rfk-uvm-diesel-black-927881c8-92ca-449d-887d-1eb11797ca5b
02f26dc2-cf8f-42ae-bb17-c414bfc0bcc0,BYD,Dolphin,2024,25450,204,Electric,32714,sedan,Automatic,NL,https://www.autoscout24.com/offers/byd-dolphin-design-60-4-kwh--427-km-wltp--360-camera--17-l-electric-black-02f26dc2-cf8f-42ae-bb17-c414bfc0bcc0
8055b36e-1ba3-49e1-bb07-32b067b41c11,Alfa Romeo,Stelvio,2024,34980,209,Diesel,39050,sedan,Automatic,DE,https://www.autoscout24.com/offers/alfa-romeo-stelvio-2-2-jtdm-veloce-q4-acc-kamera-led-leder-diesel-grey-8055b36e-1ba3-49e1-bb07-32b067b41c11
5a57a2d1-90f9-4be4-b662-22475c87922f,Mercedes-Benz,A 45 AMG,2024,59789,421,Gasoline,6843,sedan,Automatic,DE,https://www.autoscout24.com/offers/mercedes-benz-a-45-amg-a-45-s-amg-4m-multi-perf-sitze-distr-magno-aero-gasoline-grey-5a57a2d1-90f9-4be4-b662-22475c87922f
c49c468b-23f4-4fea-b7bd-b33a40b7f66d,Peugeot,508,2024,24950,131,Gasoline,36700,sedan,Automatic,DE,https://www.autoscout24.com/offers/peugeot-508-gt-sw-puretech-130-eat8-night-vision-leder-kamera-gasoline-blue-c49c468b-23f4-4fea-b7bd-b33a40b7f66d
603f25a1-de60-45c4-9a3a-d9c002c32775,Mercedes-Benz,Sprinter,2024,43911,170,Diesel,4600,sedan,Automatic,DE,https://www.autoscout24.com/offers/mercedes-benz-sprinter-317-cdi-pro-4kmmopf9gledtopzust-diesel-white-603f25a1-de60-45c4-9a3a-d9c002c32775
