id,brand,model,year,price,hp,fuel_type,mileage,body_type,transmission,country,url
481eaa30-f157-4c96-a26b-79e7f7d56638,BMW,316,2018,11900,116,Diesel,164656,suv,Manual,DE,https://www.autoscout24.com/offers/bmw-316-d-lim-ahk-navi-led-shz-diesel-grey-481eaa30-f157-4c96-a26b-79e7f7d56638
9500cdb7-e5b8-4719-a746-9ecbd00324fd,Jeep,Compass,2018,14450,140,Gasoline,45000,suv,Manual,BE,https://www.autoscout24.com/offers/jeep-compass-compass-1-4-turbo-4x2-longitude-eu6d-gasoline-blue-9500cdb7-e5b8-4719-a746-9ecbd00324fd
e8371659-e9a2-4e25-8d4c-a40be6da2008,Hyundai,IONIQ,2018,14980,105,Electric/Gasoline,121350,suv,Automatic,DE,https://www.autoscout24.com/offers/hyundai-ioniq-plug-in-1-6-hybrid-style-navi-soundsystem-bi-xenon-electric-gasoline-white-e8371659-e9a2-4e25-8d4c-a40be6da2008
9be4ff27-80db-41be-b46d-8d59890c5a2a,Mazda,CX-5,2018,18890,165,Gasoline,114200,suv,Manual,DE,https://www.autoscout24.com/offers/mazda-cx-5-navi-pdc-rueckfahrkamera-sitzheizung-led-gasoline-grey-9be4ff27-80db-41be-b46d-8d59890c5a2a
9acaa987-4e4f-4fd6-a51b-69cffeb25437,BMW,340,2018,32890,326,Gasoline,87235,suv,Automatic,DE,https://www.autoscout24.com/offers/bmw-340-340-i-xdrive-sport-line-navi-hud-memory-kamera-alw-gasoline-silver-9acaa987-4e4f-4fd6-a51b-69cffeb25437
cfd26870-215c-42cc-a76e-10914587c43f,Mercedes-Benz,GLC 250,2018,33880,204,Diesel,95944,suv,Automatic,DE,https://www.autoscout24.com/offers/mercedes-benz-glc-250-glc-250-d-coupe-4m-amg-designo-magno-kamera-sh-diesel-grey-cfd26870-215c-42cc-a76e-10914587c43f
86f1bc92-789f-492d-b787-3356117f4178,Suzuki,Ignis,2018,15300,90,Gasoline,62573,suv,Automatic,NL,https://www.autoscout24.com/offers/suzuki-ignis-1-2-stijl-dealer-onderhouden-camera-gasoline-grey-86f1bc92-789f-492d-b787-3356117f4178
348ce850-f42b-4f07-a8e2-539b6aed3768,Alfa Romeo,Giulia,2018,21490,179,Diesel,86647,suv,Automatic,AT,https://www.autoscout24.com/offers/alfa-romeo-giulia-super-2-2-diesel-180-at-rwd-diesel-black-348ce850-f42b-4f07-a8e2-539b6aed3768
9bda2232-0fd1-409c-8c4b-f728cab7fabf,Renault,ZOE,2018,7450,92,Electric,77232,suv,Automatic,NL,https://www.autoscout24.com/offers/renault-zoe-r90-intens-41-kwh-garantie-huuraccu-clima-camera-c-electric-white-9bda2232-0fd1-409c-8c4b-f728cab7fabf
e74d92d6-0983-4f47-9fb3-f593f791a036,Audi,Q2,2018,16950,116,Gasoline,151334,suv,Automatic,NL,https://www.autoscout24.com/offers/audi-q2-1-0-tfsi-sport-automaatnl-autopdcmatrix-lednar-gasoline-grey-e74d92d6-0983-4f47-9fb3-f593f791a036
