id,brand,model,year,price,hp,fuel_type,mileage,body_type,transmission,country,url
275ad92f-8c63-4d95-9819-5c957d93ceae,Fiat,500L,2016,9500,120,Diesel,93538,sedan,Manual,IT,https://www.autoscout24.com/offers/fiat-500l-500l-1-6-mjt-business-120cv-diesel-275ad92f-8c63-4d95-9819-5c957d93ceae
7cd24c31-c573-485e-a23e-864931aa5062,Citroen,C3,2016,4499,82,Gasoline,144460,sedan,Manual,BE,https://www.autoscout24.com/offers/citroen-c3-1-2-puretech-seduction-gasoline-blue-7cd24c31-c573-485e-a23e-864931aa5062
e11d1b88-88e4-4b68-975f-dbe795e3e0ba,Land Rover,Range Rover,2016,22950,258,Diesel,299998,sedan,Automatic,NL,https://www.autoscout24.com/offers/land-rover-range-rover-3-0-tdv6-vogue-259pk-navigatie-stoelverwarming-mer-diesel-beige-e11d1b88-88e4-4b68-975f-dbe795e3e0ba
55160db3-e0aa-484a-953c-b58b135f7e84,Renault,Master,2016,13890,125,Diesel,83000,sedan,Manual,IT,https://www.autoscout24.com/offers/renault-master-2-3-dci-l2h1-iva-22-ottimo-stato-diesel-white-55160db3-e0aa-484a-953c-b58b135f7e84
a0c31310-6515-498e-926b-5d8f38d85679,Toyota,Aygo,2016,8900,69,Gasoline,101746,sedan,Manual,IT,https://www.autoscout24.com/offers/toyota-aygo-aygo-5p-1-0-x-wave-my15-gasoline-red-a0c31310-6515-498e-926b-5d8f38d85679
b0d43980-2811-4462-8826-f8547b13bcee,Ford,EcoSport,2016,11900,111,Gasoline,90766,sedan,Automatic,BE,https://www.autoscout24.com/offers/ford-ecosport-1-5i-titanium-automaat-gasoline-grey-b0d43980-2811-4462-8826-f8547b13bcee
d9d66dbb-a226-4c29-b64e-d0444ae75c3a,BMW,520,2016,16400,190,Diesel,162466,sedan,Automatic,IT,https://www.autoscout24.com/offers/bmw-520-520-d-xdrive-touring-msport-diesel-silver-d9d66dbb-a226-4c29-b64e-d0444ae75c3a
be8dfab0-b40d-44ff-8aad-036dbc6aef8a,Mercedes-Benz,C 200,2016,21790,184,Gasoline,127500,sedan,Automatic,DE,https://www.autoscout24.com/offers/mercedes-benz-c-200-automat-nav-led-einparkhilfe-allwetter-tuev-gasoline-silver-be8dfab0-b40d-44ff-8aad-036dbc6aef8a
c1320714-c46d-4092-8ca9-925dbd996b99,Volkswagen,up!,2016,6900,60,Gasoline,126314,sedan,Manual,NL,https://www.autoscout24.com/offers/volkswagen-up-1-0-take-up-bluemotion-5drs-i-airco-i-comfort-p-gasoline-black-c1320714-c46d-4092-8ca9-925dbd996b99
bf91b334-2085-4aa8-b04c-2bb35c4e2e57,Ford,Transit Custom,2016,13000,131,Diesel,312727,sedan,Manual,BE,https://www.autoscout24.com/offers/ford-transit-custom-transit-custom-310-l2h1-va-basis-diesel-silver-bf91b334-2085-4aa8-b04c-2bb35c4e2e57
