id,brand,model,year,price,hp,fuel_type,mileage,body_type,transmission,country,url
56b1ed42-d65b-4a42-a1ad-d77c10fe0be6,Nissan,Micra,2015,5750,80.0,Gasoline,106000,coupe,Manual,IT,https://www.autoscout24.com/offers/nissan-micra-1-2-12v-5-porte-acenta-gasoline-blue-56b1ed42-d65b-4a42-a1ad-d77c10fe0be6
7d47d273-fb69-4bf3-a26f-c2c15f6477f9,Hyundai,i10,2015,6990,67.0,Gasoline,95047,coupe,Manual,BE,https://www.autoscout24.com/offers/hyundai-i10-benzine-man-airco-radio-topstaat-gasoline-orange-7d47d273-fb69-4bf3-a26f-c2c15f6477f9
51ddc171-87b9-4c4e-aa08-8e5d0e99ae0d,Mitsubishi,ASX,2015,6890,114.0,Diesel,120000,coupe,Manual,IT,https://www.autoscout24.com/offers/mitsubishi-asx-1-6-di-d-114-cv-2wd-inform-diesel-grey-51ddc171-87b9-4c4e-aa08-8e5d0e99ae0d
65398a13-ca30-4152-989f-d87fdcefdb7a,Audi,Q7,2015,29990,272.0,Diesel,172500,coupe,Automatic,DE,https://www.autoscout24.com/offers/audi-q7-tdi-pano-virtual-matrix-nachts-massage-hud-20-diesel-silver-65398a13-ca30-4152-989f-d87fdcefdb7a
f04f977d-c166-43af-95cf-e702086b96e6,Opel,Astra,2015,3999,110.0,Diesel,226000,coupe,Manual,DE,https://www.autoscout24.com/offers/opel-astra-j-sports-tourer-selection-navi-ahk-shz-mfl-diesel-white-f04f977d-c166-43af-95cf-e702086b96e6
bba80dfd-58d7-4155-9d5d-0f7f7e0ce7d7,Audi,Q7,2015,32990,272.0,Diesel,111348,coupe,Automatic,AT,https://www.autoscout24.com/offers/audi-q7-3-0-v6-tdi-quattro-diesel-white-bba80dfd-58d7-4155-9d5d-0f7f7e0ce7d7
f6f266c9-462f-4617-84dc-92fb034490d2,Mercedes-Benz,GLC 220,2015,24990,170.0,Diesel,90163,coupe,Automatic,BE,https://www.autoscout24.com/offers/mercedes-benz-glc-220-cdi-4-matic-autom-gps-leder-topstaat-diesel-grey-f6f266c9-462f-4617-84dc-92fb034490d2
8c3482b7-0000-49c7-8a30-2690900452de,Porsche,Macan,2015,31900,400.0,Gasoline,139000,coupe,Automatic,DE,https://www.autoscout24.com/offers/porsche-macan-turbo-standheiz-kamera-sitzlueftung-approv-gasoline-brown-8c3482b7-0000-49c7-8a30-2690900452de
f531b4d1-ddd7-4631-95d3-beaceb96d093,Mitsubishi,Outlander,2015,11449,121.0,Electric/Gasoline,189841,coupe,Automatic,NL,https://www.autoscout24.com/offers/mitsubishi-outlander-2-0-phev-instyle-soh-98-6-navicameralederclima-electric-gasoline-grey-f531b4d1-ddd7-4631-95d3-beaceb96d093
aab31976-dc05-4c47-bac2-6191bf9f248c,Mitsubishi,Outlander,2015,11990,150.0,Diesel,92544,coupe,Manual,BE,https://www.autoscout24.com/offers/mitsubishi-outlander-2-2-di-d-radio-airco-pdc-1ste-eigenaar-diesel-white-aab31976-dc05-4c47-bac2-6191bf9f248c
