id,brand,model,year,price,hp,fuel_type,mileage,body_type,transmission,country,url
1546257a-3afc-42b3-ae46-92282cdad582,BMW,218,2016,6445,136,Gasoline,201240,coupe,Manual,NL,https://www.autoscout24.com/offers/bmw-218-2-serie-gran-tourer-218i-executive-7p-gasoline-black-1546257a-3afc-42b3-ae46-92282cdad582
9294beab-d60a-4ea9-b80d-0e6e5bbda032,Skoda,Fabia,2016,14900,110,Gasoline,58000,coupe,Automatic,LU,https://www.autoscout24.com/offers/skoda-fabia-1-2-tsi-110-dsg-style-klimaauto-58000km-garantie-gasoline-grey-9294beab-d60a-4ea9-b80d-0e6e5bbda032
917abeaf-0163-4bef-b0bf-aa0a71ac96cc,Honda,HR-V,2016,14990,120,Diesel,79139,coupe,Manual,AT,https://www.autoscout24.com/offers/honda-hr-v-1-6-dtec-executive-diesel-black-917abeaf-0163-4bef-b0bf-aa0a71ac96cc
12dac435-810b-4c75-a2a4-ef5e5064ba04,Ford,Fiesta,2016,7000,67,Gasoline,121395,coupe,Manual,NL,https://www.autoscout24.com/offers/ford-fiesta-1-0-style-5d-airco--lmv--leuke-auto-gasoline-black-12dac435-810b-4c75-a2a4-ef5e5064ba04
629dae8d-8957-4a65-8aa9-777df08e6d35,BMW,318,2016,11200,150,Diesel,150000,coupe,Automatic,IT,https://www.autoscout24.com/offers/bmw-318-serie-3-f31-2015-touring-318d-touring-sport-auto-diesel-grey-629dae8d-8957-4a65-8aa9-777df08e6d35
57b5e69f-8e2e-4b60-86bb-8a30ea4f89dc,SEAT,Leon,2016,10900,116,Gasoline,118608,coupe,Manual,NL,https://www.autoscout24.com/offers/seat-leon-1-0-style-connect-navigatie-17-inch-parkeersens-gasoline-black-57b5e69f-8e2e-4b60-86bb-8a30ea4f89dc
3137a6f5-d308-4274-8b18-98ad37d4ccbf,Tesla,Model S,2016,23890,387,Electric,110000,coupe,Automatic,DE,https://www.autoscout24.com/offers/tesla-model-s-85d-285kw-4x4-no-free-charger-electric-black-3137a6f5-d308-4274-8b18-98ad37d4ccbf
80e2f587-4063-4cec-b5f4-ad64697f163b,SEAT,Ibiza,2016,7400,75,Gasoline,106000,coupe,Manual,IT,https://www.autoscout24.com/offers/seat-ibiza-1-0-75-cv-5p-xcellence-gasoline-grey-80e2f587-4063-4cec-b5f4-ad64697f163b
de370a18-3a57-40cd-83f3-4bc80024c4c3,Mitsubishi,Outlander,2016,15950,150,Gasoline,153750,coupe,Automatic,NL,https://www.autoscout24.com/offers/mitsubishi-outlander-2-0-business-edition-automaat-2e-eig-cruise-cl-gasoline-grey-de370a18-3a57-40cd-83f3-4bc80024c4c3
774f4b73-1c5a-442b-975a-89fc40f0935b,SEAT,Leon,2016,14990,150,Gasoline,66915,coupe,Manual,NL,https://www.autoscout24.com/offers/seat-leon-st-1-4-tsi-150pk-fr-panorama--seat-sound-gasoline-black-774f4b73-1c5a-442b-975a-89fc40f0935b
9d57beb1-fa41-4c86-9c65-076db8f438d3,MINI,Cooper Clubman,2016,12680,136,Gasoline,105000,coupe,Manual,DE,https://www.autoscout24.com/offers/mini-cooper-clubman-1-5-chili-panorama-led-pdc-shz-gasoline-grey-9d57beb1-fa41-4c86-9c65-076db8f438d3
87ee9241-2caa-4b93-a3a5-9f4f334333fa,Audi,S3,2016,24890,310,Gasoline,149989,coupe,Automatic,DE,https://www.autoscout24.com/offers/audi-s3-sportback-2-0-tfsi-quattro-kw-v1-led-b-o-rs3-gasoline-black-87ee9241-2caa-4b93-a3a5-9f4f334333fa
db9a84a4-6474-49b6-beef-f8cb42547a50,Alfa Romeo,Giulia,2016,16200,150,Diesel,81395,coupe,Manual,IT,https://www.autoscout24.com/offers/alfa-romeo-giulia-2-2-turbodiesel-150-cv-diesel-black-db9a84a4-6474-49b6-beef-f8cb42547a50
3673b6e5-3081-4006-aa52-4b755ee04049,Volvo,XC90,2016,18985,408,Electric/Gasoline,295000,coupe,Automatic,DE,https://www.autoscout24.com/offers/volvo-xc90-t8-hybrid-awd-7-sitzer-electric-gasoline-black-3673b6e5-3081-4006-aa52-4b755ee04049
1be907b3-e93e-4454-bc0f-4dbe8e5e02b1,Land Rover,Range Rover Evoque,2016,17250,150,Diesel,68000,coupe,Automatic,BE,https://www.autoscout24.com/offers/land-rover-range-rover-evoque-2-0-td4-4wd-pano-warmleder-cam-trekhaak-pdc-diesel-black-1be907b3-e93e-4454-bc0f-4dbe8e5e02b1
5cbe02c6-02e5-443a-a3fc-99061064b528,BMW,520,2016,19950,184,Gasoline,134881,coupe,Automatic,NL,https://www.autoscout24.com/offers/bmw-520-5-serie-520i-m-sport-high-executive-memory-dak-xen-gasoline-black-5cbe02c6-02e5-443a-a3fc-99061064b528
66f7b013-63d3-4269-b023-2c35d81006e1,Mercedes-Benz,AMG GT,2016,76480,462,Gasoline,23500,coupe,Automatic,DE,https://www.autoscout24.com/offers/mercedes-benz-amg-gt-v8-burm-pano-perf-abgas-20z-rfk-mattlack-gasoline-grey-66f7b013-63d3-4269-b023-2c35d81006e1
22ebc9bf-699b-48f0-84c9-9b1ca39bf055,Mitsubishi,ASX,2016,12490,150,Diesel,135791,coupe,Automatic,DE,https://www.autoscout24.com/offers/mitsubishi-asx-diamant-edition-2-2-l-4wd-at-diesel-grey-22ebc9bf-699b-48f0-84c9-9b1ca39bf055
ce0d6a59-4873-4a45-9085-6ae1e79c63a5,Hyundai,i10,2016,6795,67,Gasoline,116283,coupe,Manual,NL,https://www.autoscout24.com/offers/hyundai-i10-1-0i-i-motion-comfort-ecc-el-ramen-gasoline-grey-ce0d6a59-4873-4a45-9085-6ae1e79c63a5
609f981e-edc2-443d-bbb7-f49f78262b74,Hyundai,TUCSON,2016,16595,177,Gasoline,81650,coupe,Automatic,DE,https://www.autoscout24.com/offers/hyundai-tucson-1-6-t-gdi-dct-premium-leder-pano-led-gasoline-brown-609f981e-edc2-443d-bbb7-f49f78262b74
2f966f9a-fb25-4543-a3dc-d8034df817c5,Opel,Adam,2016,7945,69,Gasoline,93169,coupe,Manual,NL,https://www.autoscout24.com/offers/opel-adam-1-2-jam-i-airconditioning-i-cruise-control-i-all-i-gasoline-white-2f966f9a-fb25-4543-a3dc-d8034df817c5
7011b0be-f947-4d8b-93ab-7851c646d1ea,Mercedes-Benz,Vito,2016,13997,136,Diesel,584361,coupe,Automatic,DE,https://www.autoscout24.com/offers/mercedes-benz-vito-tourer-114-116-cdi-spur-spiegel-led-shz-diesel-black-7011b0be-f947-4d8b-93ab-7851c646d1ea
d0d6e641-d0d3-4dcd-97e9-b5acab70674e,Mitsubishi,ASX,2016,10490,117,Gasoline,120608,coupe,Manual,DE,https://www.autoscout24.com/offers/mitsubishi-asx-1-6-mivec-2wd-suv-star-webasto-rfk-dab-all-gasoline-red-d0d6e641-d0d3-4dcd-97e9-b5acab70674e
e83b7f3e-c94a-4a32-80d1-2e5ffb820af9,Ford,Mustang,2016,26950,317,Gasoline,164058,coupe,Manual,NL,https://www.autoscout24.com/offers/ford-mustang-fastback-2-3-ecoboost-gasoline-black-e83b7f3e-c94a-4a32-80d1-2e5ffb820af9
a2be0f51-438c-43ee-a52d-9ea6565c9d2d,Opel,Vivaro,2016,6999,120,Diesel,268358,coupe,Manual,DE,https://www.autoscout24.com/offers/opel-vivaro-b-1-6-120ps-kasten-l2h1-2-9t-klima-1hand-diesel-white-a2be0f51-438c-43ee-a52d-9ea6565c9d2d
