id,brand,model,year,price,hp,fuel_type,mileage,body_type,transmission,country,url
095a4604-99b2-4b1f-b033-64c106bfe20a,Nissan,Navara,2018,26290,190,Diesel,103430,station-wagon,Automatic,AT,https://www.autoscout24.com/offers/nissan-navara-2-3-dci-n-guard-double-cab-4x4-diesel-grey-095a4604-99b2-4b1f-b033-64c106bfe20a
99fa428a-c0da-4348-ab3a-41c34fdf127c,BMW,220,2018,21894,190,Diesel,108956,station-wagon,Automatic,DE,https://www.autoscout24.com/offers/bmw-220-d-xdrive-gran-tourer-sport-line-7-sitzer-hud-ahk-a-diesel-orange-99fa428a-c0da-4348-ab3a-41c34fdf127c
6cf53db5-3d2a-4888-8468-324e9672a076,Audi,A5,2018,22990,190,Diesel,130339,station-wagon,Automatic,IT,https://www.autoscout24.com/offers/audi-a5-a5-coupe-40-2-0-tdi-business-sport-190cv-s-tronic-diesel-black-6cf53db5-3d2a-4888-8468-324e9672a076
4429fb3a-8848-4272-a679-e9b968b2bfa3,Porsche,911,2018,144000,450,Gasoline,26900,station-wagon,Automatic,IT,https://www.autoscout24.com/offers/porsche-911-991-targa-4-gts-asse-post-sterz-bose-pdls-gasoline-black-4429fb3a-8848-4272-a679-e9b968b2bfa3
124ed512-8a28-4bcf-85e2-2e4e666c029a,Renault,Koleos,2018,18950,131,Diesel,52010,station-wagon,Manual,BE,https://www.autoscout24.com/offers/renault-koleos-half-leder-navigatie-parkeersensoren-cruise-contro-diesel-white-124ed512-8a28-4bcf-85e2-2e4e666c029a
0471e6ca-1693-40b4-a0ca-0b706ee645d8,Fiat,500X,2018,11490,136,Gasoline,67500,station-wagon,Manual,BE,https://www.autoscout24.com/offers/fiat-500x-500x-1-4-multiair-lounge-gasoline-blue-0471e6ca-1693-40b4-a0ca-0b706ee645d8
4b2eae22-e6e6-4980-bb07-7b719629037c,Volkswagen,T-Roc,2018,18400,116,Diesel,134293,station-wagon,Manual,IT,https://www.autoscout24.com/offers/volkswagen-t-roc-1-serie-1-6-tdi-scr-advanced-bluemotion-technology-diesel-white-4b2eae22-e6e6-4980-bb07-7b719629037c
8ce00aba-aec6-4896-b3b0-ddb3556bdae1,Volkswagen,Golf GTI,2018,25485,245,Gasoline,18212,station-wagon,Automatic,DE,https://www.autoscout24.com/offers/volkswagen-golf-gti-gti-performance-nur-18212-km--automatik--gasoline-white-8ce00aba-aec6-4896-b3b0-ddb3556bdae1
155876dd-4d13-4d37-b875-d3211535feb3,Ford,EcoSport,2018,9300,99,Diesel,185000,station-wagon,Manual,IT,https://www.autoscout24.com/offers/ford-ecosport-ecosport-2018-1-5-tdci-titanium-s-diesel-red-155876dd-4d13-4d37-b875-d3211535feb3
dacd7abb-9240-46f3-80b3-73474dc841d5,Mercedes-Benz,Vito,2018,17950,190,Diesel,336648,station-wagon,Automatic,DE,https://www.autoscout24.com/offers/mercedes-benz-vito-119-cdi-mixto-4matic-lang-led-kamera-totw-diesel-blue-dacd7abb-9240-46f3-80b3-73474dc841d5
210f919a-1b74-4fc3-a265-caa21aa6b1e7,BMW,X5 M,2018,34480,381,Diesel,130500,station-wagon,Automatic,DE,https://www.autoscout24.com/offers/bmw-x5-m-50d-m-sportpaket-head-up-ahk-sthz-navi-acc-diesel-grey-210f919a-1b74-4fc3-a265-caa21aa6b1e7
4c89a741-012c-404e-9319-d667c2e75698,Kia,Niro,2018,14870,105,Electric/Gasoline,122000,station-wagon,Automatic,DE,https://www.autoscout24.com/offers/kia-niro-niro-1-6-phev-dct-visionnavikamerafull-led16z-electric-gasoline-grey-4c89a741-012c-404e-9319-d667c2e75698
f97661de-f497-41a8-b528-9f31adcbe52f,Mercedes-Benz,CLA 200,2018,16990,136,Diesel,134000,station-wagon,Automatic,DE,https://www.autoscout24.com/offers/mercedes-benz-cla-200-d-shooting-brake-automatik-navi-eu6-diesel-black-f97661de-f497-41a8-b528-9f31adcbe52f
fadc9c3a-f077-450b-9897-1fedb83790e0,Mercedes-Benz,CLA 180,2018,15900,122,Gasoline,215479,station-wagon,Automatic,NL,https://www.autoscout24.com/offers/mercedes-benz-cla-180-business-solution-amg--pano--camera--carplay--gasoline-grey-fadc9c3a-f077-450b-9897-1fedb83790e0
4f8c7045-364d-4744-ad4f-ecb2cd364c59,Mercedes-Benz,GLC 250,2018,16899,204,Diesel,262719,station-wagon,Automatic,DE,https://www.autoscout24.com/offers/mercedes-benz-glc-250-d-4m-navi-parkass-led-shz-18-el-heckkla-diesel-4f8c7045-364d-4744-ad4f-ecb2cd364c59
8350e62e-cf66-43df-8012-9c9ddaa1ad01,BMW,X1,2018,16450,140,Gasoline,138187,station-wagon,Automatic,BE,https://www.autoscout24.com/offers/bmw-x1-sdrive18iautomaatnavi-gasoline-black-8350e62e-cf66-43df-8012-9c9ddaa1ad01
