id,brand,model,year,price,hp,fuel_type,mileage,body_type,transmission,country,url
d803ef7a-05cf-4aa0-ba1c-600c8b2b9b45,Lynk & Co,01,2022,23220,197,Electric/Gasoline,91082,sedan,Automatic,AT,https://www.autoscout24.com/offers/lynk-and-co-01-1-5t-hev-navaccpanoled360alarmshz20-electric-gasoline-black-d803ef7a-05cf-4aa0-ba1c-600c8b2b9b45
ed12a07c-7e00-4cf5-9ed6-b486313cf58a,Ford,Tourneo,2022,38850,131,Diesel,30000,sedan,Automatic,DE,https://www.autoscout24.com/offers/ford-tourneo-custom-320-l1-active-bluetooth-diesel-black-ed12a07c-7e00-4cf5-9ed6-b486313cf58a
48c59d6e-11c1-4a1a-adf7-f3aea355016a,Opel,Mokka,2022,16800,131,Gasoline,40531,sedan,Automatic,IT,https://www.autoscout24.com/offers/opel-mokka-2-serie-mokka-1-2-turbo-130-cv-aut-gs-line-gasoline-white-48c59d6e-11c1-4a1a-adf7-f3aea355016a
a1b53558-4ac2-4432-8caf-b5d6ff01f381,Audi,A5,2022,36980,265,Gasoline,96500,sedan,Automatic,DE,https://www.autoscout24.com/offers/audi-a5-s-line-45tfsi-quattro-matrix-laser-gasoline-white-a1b53558-4ac2-4432-8caf-b5d6ff01f381
a6bf577f-2b54-4174-b665-60fb1bb9ff8d,BMW,X5,2022,67450,394,Electric/Gasoline,66271,sedan,Automatic,NL,https://www.autoscout24.com/offers/bmw-x5-xdrive45e-high-executive--m-sport--hifi-sound--electric-gasoline-white-a6bf577f-2b54-4174-b665-60fb1bb9ff8d
0f78e49c-027f-4a0c-9b8a-e0089b39fe75,Mercedes-Benz,GLC 220,2022,42800,194,Diesel,68675,sedan,Automatic,DE,https://www.autoscout24.com/offers/mercedes-benz-glc-220-d-4matic-360-acc-ahk-aut-bel-sitz-kam-diesel-black-0f78e49c-027f-4a0c-9b8a-e0089b39fe75
7a0d275c-75e6-4bef-a9cd-84f69d1a8f1d,Audi,Q4 e-tron,2022,25998,204,Electric,40336,sedan,Automatic,DE,https://www.autoscout24.com/offers/audi-q4-e-tron-40-sportback-299-ohne-anzahlung-navi-kamera-electric-blue-7a0d275c-75e6-4bef-a9cd-84f69d1a8f1d
6c98432b-ea3f-4c61-a37f-de647ec298a5,Mercedes-Benz,GLA 200,2022,28300,150,Diesel,47407,sedan,Automatic,IT,https://www.autoscout24.com/offers/mercedes-benz-gla-200-200-d-executive-auto-diesel-blue-6c98432b-ea3f-4c61-a37f-de647ec298a5
cd704722-77bd-4e7d-8666-ba9fbce8ec97,DR Automobiles,DR6,2022,15900,150,LPG,98000,sedan,Automatic,IT,https://www.autoscout24.com/offers/dr-automobiles-dr6-dr-6-0-6-0-1-5-turbo-gpl-149cv-cvt-lpg-white-cd704722-77bd-4e7d-8666-ba9fbce8ec97
18ccde1c-2f9a-4d7e-b04e-15e575a3cabf,Volkswagen,T-Cross,2022,18440,110,Gasoline,37900,sedan,Automatic,DE,https://www.autoscout24.com/offers/volkswagen-t-cross-active-life-1-0-tsi-opf-81-kw-7-gang-dsg-gasoline-blue-18ccde1c-2f9a-4d7e-b04e-15e575a3cabf
774859d3-c7f5-424a-a30a-be77aef446b3,Audi,A4,2022,30888,204,Diesel,55400,sedan,Automatic,DE,https://www.autoscout24.com/offers/audi-a4-s-line-black-40-tdi-tour-stadt-sound-diesel-black-774859d3-c7f5-424a-a30a-be77aef446b3
23ee6c6a-96e4-4f36-849a-2250f16d13b3,Citroen,C5 Aircross,2022,14699,131,Gasoline,29301,sedan,Manual,DE,https://www.autoscout24.com/offers/citroen-c5-aircross-feel-pack-gasoline-white-23ee6c6a-96e4-4f36-849a-2250f16d13b3
516dc807-cf89-4393-aa1c-1b5096628944,BMW,318,2022,37450,156,Gasoline,47107,sedan,Automatic,NL,https://www.autoscout24.com/offers/bmw-318-3-serie-318i-business-edition-m-sport-schuifkant-gasoline-grey-516dc807-cf89-4393-aa1c-1b5096628944
bfc5d1b4-41f6-4520-ad33-f65bcf63920c,CUPRA,Leon,2022,29999,300,Gasoline,31650,sedan,Automatic,DE,https://www.autoscout24.com/offers/cupra-leon-2-0-tsi-dsg-vz-ab-219-3-590-00-anzahlung-seiten-gasoline-black-bfc5d1b4-41f6-4520-ad33-f65bcf63920c
ea3bcf9a-588b-4f8e-9cfa-01faae75b7dd,Skoda,Karoq,2022,23950,150,Gasoline,59100,sedan,Manual,DE,https://www.autoscout24.com/offers/skoda-karoq-1-5-tsi-act-sportline-opf-anhaengerkupplun-gasoline-red-ea3bcf9a-588b-4f8e-9cfa-01faae75b7dd
00d21d9f-f6ba-4f44-a58e-4ceec28cb478,Hyundai,i30,2022,32490,280,Gasoline,68795,sedan,Automatic,DE,https://www.autoscout24.com/offers/hyundai-i30-n-2-0-t-gdi-fastback-limited-edition-pano-gasoline-black-00d21d9f-f6ba-4f44-a58e-4ceec28cb478
6f4727f3-ca96-4737-9b22-9d7a2e012cc4,Citroen,C3,2022,9900,83,Gasoline,80000,sedan,Manual,IT,https://www.autoscout24.com/offers/citroen-c3-1-2-puretech-5p-you-gasoline-white-6f4727f3-ca96-4737-9b22-9d7a2e012cc4
42c420d2-56de-449d-a0f3-6ca300129b21,Suzuki,Jimny,2022,27950,102,Gasoline,52061,sedan,Manual,BE,https://www.autoscout24.com/offers/suzuki-jimny-eerste-eigenaar-airco-cruise-contro-afneemba-trekh-gasoline-black-42c420d2-56de-449d-a0f3-6ca300129b21
a22053a6-897f-4d2c-8df7-4286ebe356a0,Porsche,992,2022,169900,480,Gasoline,24657,sedan,Automatic,IT,https://www.autoscout24.com/offers/porsche-992-992-targa-4-gts-gasoline-silver-a22053a6-897f-4d2c-8df7-4286ebe356a0
19d34e19-5d3b-4e0c-8190-1af74737ff71,Volkswagen,ID.5,2022,28480,174,Electric,40235,sedan,Automatic,DE,https://www.autoscout24.com/offers/volkswagen-id-5-pro-hud-matrix-rfk-navi-keyless-shz-memory-electric-white-19d34e19-5d3b-4e0c-8190-1af74737ff71
67f0ba46-79b7-412f-b2fb-dabdf349a848,Audi,A6,2022,30890,367,Electric/Gasoline,171932,sedan,Automatic,DE,https://www.autoscout24.com/offers/audi-a6-sport-55-tfsi-e-quattro-s-tronic-econom-electric-gasoline-grey-67f0ba46-79b7-412f-b2fb-dabdf349a848
532f008d-93cb-4360-a1a5-3fce208b8794,BMW,X3,2022,36990,184,Gasoline,64000,sedan,Automatic,BE,https://www.autoscout24.com/offers/bmw-x3-2-0ia-xdrive20-cognac-cam-gasoline-grey-532f008d-93cb-4360-a1a5-3fce208b8794
d8c65789-7123-42f2-8b10-43846a202494,DS Automobiles,DS 3 Crossback,2022,16990,136,Electric,60200,sedan,Automatic,DE,https://www.autoscout24.com/offers/ds-automobiles-ds-3-crossback-e-tense-louvre-navi-matrix-led-electric-white-d8c65789-7123-42f2-8b10-43846a202494
00c24003-fd21-4663-87f9-c6c6b6f41240,Mazda,2,2022,16500,92,Electric/Gasoline,38090,sedan,Automatic,IT,https://www.autoscout24.com/offers/mazda-2-1-5-vvt-full-hybrid-electric-pure-plus-pack-e-cvt-electric-gasoline-grey-00c24003-fd21-4663-87f9-c6c6b6f41240
18e875a2-c162-4ab9-9101-530a3b840261,Volkswagen,Golf,2022,21150,150,Electric/Gasoline,69450,sedan,Automatic,DE,https://www.autoscout24.com/offers/volkswagen-golf-ehybrid-style-acc-shz-pdc-led-app-connect-electric-gasoline-grey-18e875a2-c162-4ab9-9101-530a3b840261
dc41d133-7f7d-4a81-b5e5-9c3239b961ac,Toyota,C-HR,2022,24900,184,Electric/Gasoline,54000,sedan,Automatic,IT,https://www.autoscout24.com/offers/toyota-c-hr-c-hr-2-0h-gr-sport-black-edition-e-cvt-electric-gasoline-black-dc41d133-7f7d-4a81-b5e5-9c3239b961ac
90b5c585-e193-4479-89e4-b576a0985c1d,Volvo,XC60,2022,46990,455,Electric/Gasoline,27979,sedan,Automatic,DE,https://www.autoscout24.com/offers/volvo-xc60-t8-ultimate-dark-plug-in-hybrid-awd-hud-sthzg-lede-electric-gasoline-black-90b5c585-e193-4479-89e4-b576a0985c1d
299c2b39-9f8c-485d-bb3d-5c987206e235,Maserati,Levante,2022,57980,330,Electric/Gasoline,67061,sedan,Automatic,DE,https://www.autoscout24.com/offers/maserati-levante-gt-330ps-pano-maserati-approved-electric-gasoline-black-299c2b39-9f8c-485d-bb3d-5c987206e235
e53a6e8e-06fa-4415-aaa6-7a4b2e3b35f6,Audi,Q8,2022,57500,286,Diesel,47920,sedan,Automatic,DE,https://www.autoscout24.com/offers/audi-q8-50-tdi-qu-tiptr-led-360k-navi-hud-air-diesel-brown-e53a6e8e-06fa-4415-aaa6-7a4b2e3b35f6
d9d34fc2-3ada-42b6-a5b7-d7457b4d64ce,Skoda,Kamiq,2022,24245,150,Gasoline,29399,sedan,Automatic,DE,https://www.autoscout24.com/offers/skoda-kamiq-monte-carlo-monte-carlo-1-5l-tsi-act-110kw-dsg-gasoline-blue-d9d34fc2-3ada-42b6-a5b7-d7457b4d64ce
022b7603-0887-4d22-a2d7-99cbb1a01da3,Nissan,Juke,2022,16990,114,Gasoline,84651,sedan,Automatic,DE,https://www.autoscout24.com/offers/nissan-juke-1-0-dig-t-tekna-shz-kamera-navi-pdc-8-fach-gasoline-black-022b7603-0887-4d22-a2d7-99cbb1a01da3
f33f9b5f-a96b-47f6-bcc0-c0ce3fd48d2c,Volkswagen,Golf R,2022,38000,320,Gasoline,93127,sedan,Automatic,IT,https://www.autoscout24.com/offers/volkswagen-golf-r-r-2-0-tsi-dsg-4motion-akrapovic-tetto-pelle-estor-gasoline-black-f33f9b5f-a96b-47f6-bcc0-c0ce3fd48d2c
956302be-90cb-4629-8552-6e4317338bed,Mercedes-Benz,GLA 250,2022,28370,218,Electric/Gasoline,79190,sedan,Automatic,DE,https://www.autoscout24.com/offers/mercedes-benz-gla-250-250e-amg-line-aut-led-navi-acc-pdc-shz-klima-electric-gasoline-blue-956302be-90cb-4629-8552-6e4317338bed
13178b2b-905b-4af3-b0d8-d65dab323da9,Peugeot,208,2022,11900,75,Gasoline,97313,sedan,Manual,NL,https://www.autoscout24.com/offers/peugeot-208-1-2-puretech-active-pack-gasoline-black-13178b2b-905b-4af3-b0d8-d65dab323da9
e1609bb9-36b1-4a7a-8412-c7db34196fbe,Volkswagen,Polo,2022,18900,110,Gasoline,31987,sedan,Automatic,IT,https://www.autoscout24.com/offers/volkswagen-polo-1-0-tsi-style-110cv-dsg-gasoline-grey-e1609bb9-36b1-4a7a-8412-c7db34196fbe
