id,brand,model,year,price,hp,fuel_type,mileage,body_type,transmission,country,url
0883ce46-62c1-49de-a375-75be7ea1d877,Volvo,XC90,2017,33990,235,Diesel,130700,station-wagon,Automatic,AT,https://www.autoscout24.com/offers/volvo-xc90-d5-awd-momentum-diesel-black-0883ce46-62c1-49de-a375-75be7ea1d877
01b23d15-c12a-4b87-b5d2-23d157766955,Opel,Mokka X,2017,13900,140,LPG,44441,station-wagon,Manual,IT,https://www.autoscout24.com/offers/opel-mokka-x-1-4-t-innovation-gpl-tech-4x2-140cv-lpg-grey-01b23d15-c12a-4b87-b5d2-23d157766955
47e2995b-b359-452f-9392-d4b2dac394a9,Volkswagen,Caddy,2017,17490,125,Gasoline,109800,station-wagon,Manual,DE,https://www.autoscout24.com/offers/volkswagen-caddy-trendline-bmt-gasoline-grey-47e2995b-b359-452f-9392-d4b2dac394a9
dea41b51-534b-42d7-87b9-1dd7f2945900,Audi,A8,2017,27850,385,Diesel,176755,station-wagon,Automatic,DE,https://www.autoscout24.com/offers/audi-a8-4-2-tdi-clean-diesel-quattro-top-ausstattung-diesel-brown-dea41b51-534b-42d7-87b9-1dd7f2945900
bb97c978-c5ab-4d67-ac62-48a651ad9f7c,Jaguar,XE,2017,19800,241,Gasoline,51720,station-wagon,Automatic,DE,https://www.autoscout24.com/offers/jaguar-xe-25t-prestige-bluetooth-navi-vollleder-klima-gasoline-black-bb97c978-c5ab-4d67-ac62-48a651ad9f7c
bcb1628e-fc5f-4cf6-9b04-56fd6e7c051d,Mitsubishi,Outlander,2017,17500,203,Electric/Gasoline,121270,station-wagon,Automatic,NL,https://www.autoscout24.com/offers/mitsubishi-outlander-2-0-phev-pure-4wd-plug-in-hybrid-automaat-appla-ca-electric-gasoline-black-bcb1628e-fc5f-4cf6-9b04-56fd6e7c051d
0614727e-2683-4614-bf43-86828b780412,Mercedes-Benz,CLA 200,2017,19950,156,Gasoline,146656,station-wagon,Automatic,NL,https://www.autoscout24.com/offers/mercedes-benz-cla-200-cla-200-amg-line-carplay-pano-dak-navi-cruise-pdc-gasoline-white-0614727e-2683-4614-bf43-86828b780412
def15dfe-292f-4396-9942-798b30abbc86,Shelby,F-150,2017,79950,700,Gasoline,45200,station-wagon,Automatic,BE,https://www.autoscout24.com/offers/shelby-f-150-shelby-700-velocity-blue-btw-vat-tva-gasoline-blue-def15dfe-292f-4396-9942-798b30abbc86
5640c2e3-c946-438c-ac80-a625007f2792,Audi,Q2,2017,19980,150,Gasoline,105656,station-wagon,Automatic,DE,https://www.autoscout24.com/offers/audi-q2-1-4-sport-s-line-led-acc-optik-schwarz-gasoline-white-5640c2e3-c946-438c-ac80-a625007f2792
9ac2813b-4862-492a-bc37-4d49afaac7b5,Ford,Kuga,2017,10900,120,Gasoline,96000,station-wagon,Manual,IT,https://www.autoscout24.com/offers/ford-kuga-1-5-ecoboost-120-cv-s-s-2wd-titanium-gasoline-9ac2813b-4862-492a-bc37-4d49afaac7b5
c49506e0-7f49-4840-b4d1-7d0cc24eb058,smart,forFour,2017,10400,71,Gasoline,136900,station-wagon,Automatic,IT,https://www.autoscout24.com/offers/smart-forfour-70-1-0-twinamic-passion-neopatentati-gasoline-black-c49506e0-7f49-4840-b4d1-7d0cc24eb058
3e6a84f6-b7a9-40ee-991e-f688b335b2b2,BMW,520,2017,19800,190,Diesel,179000,station-wagon,Automatic,DE,https://www.autoscout24.com/offers/bmw-520-d-sport-line-18zoll-navi-led-ambiente-t-leder-diesel-grey-3e6a84f6-b7a9-40ee-991e-f688b335b2b2
a8fdefd0-0480-464a-8313-bfa029d903b1,Toyota,Auris,2017,14449,136,Electric/Gasoline,125179,station-wagon,Automatic,NL,https://www.autoscout24.com/offers/toyota-auris-1-8-hybrid-executive-electric-gasoline-blue-a8fdefd0-0480-464a-8313-bfa029d903b1
