id,brand,model,year,price,hp,fuel_type,mileage,body_type,transmission,country,url
b6d3f2e2-ccd1-4005-81c0-77256cd4e5b7,Renault,Clio,2016,5600,90,Diesel,116300,compact,Manual,IT,https://www.autoscout24.com/offers/renault-clio-clio-5p-1-5-dci-live-90cv-diesel-white-b6d3f2e2-ccd1-4005-81c0-77256cd4e5b7
a018e736-9add-48a3-96da-142fdaa99b3e,BMW,X1,2016,14990,190,Diesel,151000,compact,Manual,DE,https://www.autoscout24.com/offers/bmw-x1-xdrive-20-d-advantage-leder-navi-kamera-ahk-diesel-white-a018e736-9add-48a3-96da-142fdaa99b3e
9334f7b0-e9d1-4ea7-9998-706bfb994bd2,Land Rover,Range Rover Evoque,2016,13400,150,Diesel,156000,compact,Manual,IT,https://www.autoscout24.com/offers/land-rover-range-rover-evoque-evoque-awd-5p-2-0-td4-pure-150cv-diesel-red-9334f7b0-e9d1-4ea7-9998-706bfb994bd2
cecc36b9-2c8b-4cf2-bc9e-4c4e9076e41a,BMW,X4,2016,24890,258,Diesel,104468,compact,Automatic,DE,https://www.autoscout24.com/offers/bmw-x4-xdrive-30d-aut-navi-tempo-pdc-shz-lim-alu-diesel-black-cecc36b9-2c8b-4cf2-bc9e-4c4e9076e41a
4bac9c71-8517-4c91-8f06-98d37d4e2294,Mazda,3,2016,13988,120,Gasoline,88040,compact,Manual,DE,https://www.autoscout24.com/offers/mazda-3-skyactiv-g120-center-line-navi-touring-p-alu-gasoline-blue-4bac9c71-8517-4c91-8f06-98d37d4e2294
02600ce0-ee92-42b3-b11a-531241c775e4,Mercedes-Benz,GLC 250,2016,20900,204,Diesel,184000,compact,Automatic,IT,https://www.autoscout24.com/offers/mercedes-benz-glc-250-glc-x253-d-sport-4matic-auto-diesel-white-02600ce0-ee92-42b3-b11a-531241c775e4
aa0fe07a-72d2-40f4-952e-f47a67460cc9,Volkswagen,Golf,2016,12830,150,Gasoline,98663,compact,Manual,DE,https://www.autoscout24.com/offers/volkswagen-golf-1-4-tsi-allstar-bmt-navi-tempo-pdc-shz-bt-pano-gasoline-black-aa0fe07a-72d2-40f4-952e-f47a67460cc9
d7c7db4e-97a0-42d4-a15e-ce9c1fd2f6ed,Opel,Corsa,2016,12890,90,Gasoline,2100,compact,Automatic,DE,https://www.autoscout24.com/offers/opel-corsa-1-4-edition-ecoflex-aut-pdc-klima-usb-gasoline-grey-d7c7db4e-97a0-42d4-a15e-ce9c1fd2f6ed
94273298-5a6f-442b-af88-f9a324362209,Mazda,3,2016,11190,120,Gasoline,130253,compact,Manual,AT,https://www.autoscout24.com/offers/mazda-3-2-0-takumi-tot-cam-tempo-xenon-gasoline-black-94273298-5a6f-442b-af88-f9a324362209
4e63e8d8-c193-4a9a-9ae6-9000ea4cc71d,Ford,Focus,2016,8950,120,Diesel,123780,compact,Manual,AT,https://www.autoscout24.com/offers/ford-focus-turnier-1-5-tdci-sitzh-navi-pdc-tempomat-diesel-black-4e63e8d8-c193-4a9a-9ae6-9000ea4cc71d
c145c20e-cf99-448a-8a90-e4efa5e856e8,Mercedes-Benz,B 220,2016,13950,177,Diesel,169324,compact,Automatic,DE,https://www.autoscout24.com/offers/mercedes-benz-b-220-b220d-4matic-panorama-kamera-distronic-totwink-diesel-brown-c145c20e-cf99-448a-8a90-e4efa5e856e8
9c86b783-f8ab-44f7-957e-be27ed823351,Volkswagen,Golf GTI,2016,21449,265,Gasoline,131595,compact,Automatic,NL,https://www.autoscout24.com/offers/volkswagen-golf-gti-2-0-tsi-gti-clubsport-bluemotion-gasoline-black-9c86b783-f8ab-44f7-957e-be27ed823351
25ec0263-c587-4bb0-8692-6c414ebbc8af,Volkswagen,Tiguan,2016,13800,150,Diesel,210000,compact,Automatic,IT,https://www.autoscout24.com/offers/volkswagen-tiguan-2-0-tdi-executive-4motion-150cv-dsg-diesel-white-25ec0263-c587-4bb0-8692-6c414ebbc8af
e164f3f7-a013-4797-8162-2675b64b9b29,Renault,Espace,2016,13900,200,Gasoline,150000,compact,Manual,DE,https://www.autoscout24.com/offers/renault-espace-1-6-tce-200-energy-initiale-paris-initiale-gasoline-black-e164f3f7-a013-4797-8162-2675b64b9b29
12b1e01a-28b1-4f4a-8c1a-ebe8cb5e4a92,Volkswagen,Tiguan,2016,13890,150,Gasoline,129981,compact,Automatic,DE,https://www.autoscout24.com/offers/volkswagen-tiguan-lounge-1-4-sitzhzg-pdc-ahk-gasoline-white-12b1e01a-28b1-4f4a-8c1a-ebe8cb5e4a92
71bbc307-736c-4ee6-b48c-731cca148853,Mercedes-Benz,A 200,2016,15990,156,Gasoline,86815,compact,Manual,DE,https://www.autoscout24.com/offers/mercedes-benz-a-200-amg-line-navi-fahrerprofil-shz-parklenkass-notbre-gasoline-grey-71bbc307-736c-4ee6-b48c-731cca148853
842c75a2-c787-45e7-9150-a80f6008001f,Nissan,Qashqai,2016,14850,163,Gasoline,119275,compact,Manual,NL,https://www.autoscout24.com/offers/nissan-qashqai-1-6-tekna-panodak-leder-stoel-en-voorruitverw-navi-gasoline-white-842c75a2-c787-45e7-9150-a80f6008001f
a6394541-3da6-4193-964a-e8f9d3a325a7,Audi,A1,2016,11301,90,Diesel,118000,compact,Manual,IT,https://www.autoscout24.com/offers/audi-a1-1-4-tdi-diesel-black-a6394541-3da6-4193-964a-e8f9d3a325a7
2b0e6688-88d3-43ef-8b1f-486b7f2134a7,Renault,Captur,2016,7950,90,Gasoline,148080,compact,Manual,NL,https://www.autoscout24.com/offers/renault-captur-0-9-tce-barista-16lmv-airco-cv-2e-paasdag-geopen-gasoline-grey-2b0e6688-88d3-43ef-8b1f-486b7f2134a7
d86c4a5a-4eb5-4758-94c1-56c0b48b2d7d,Renault,Clio,2016,7990,90,Gasoline,100733,compact,Manual,NL,https://www.autoscout24.com/offers/renault-clio-0-9-tce-night-day-cruise-airco-camera-nap-gasoline-grey-d86c4a5a-4eb5-4758-94c1-56c0b48b2d7d
